Video_id,Segment_id,Pred,Pred_binary,Pred_7
-s9qJ7ATP7w,9,1.24,positive,slightly positive
-yRb-Jum7EQ,0,1.97,positive,positive
-yRb-Jum7EQ,1,-1.41,negative,negative
-yRb-Jum7EQ,2,-1.58,negative,negative
-yRb-Jum7EQ,3,1.27,positive,slightly positive
-yRb-Jum7EQ,4,-2.8,negative,very negative
0Fqav67TDEw,0,1.89,positive,positive
0JaYazphxfM,0,0.03,positive,Neutral
0JaYazphxfM,1,-2.95,negative,very negative
0K7dCp80n9c,0,1.33,positive,positive
0K7dCp80n9c,1,-1.99,negative,negative
0K7dCp80n9c,2,2.19,positive,very positive
0K7dCp80n9c,3,-0.34,negative,Neutral
0K7dCp80n9c,4,1.26,positive,slightly positive
0K7dCp80n9c,5,-1.7,negative,negative
0K7dCp80n9c,6,-0.4,negative,Neutral
0K7dCp80n9c,7,2.95,positive,very positive
0PlQc98SccA,0,0.55,positive,slightly positive
0PlQc98SccA,1,-0.78,negative,slightly negative
0PlQc98SccA,2,0.36,positive,Neutral
0YiAKqU36KE,0,-1.77,negative,negative
0YiAKqU36KE,1,-0.81,negative,slightly negative
0YiAKqU36KE,2,-0.72,negative,slightly negative
0YiAKqU36KE,3,0.74,positive,slightly positive
0YiAKqU36KE,4,-2.99,negative,very negative
0YiAKqU36KE,5,-1.09,negative,slightly negative
0YiAKqU36KE,6,1.27,positive,slightly positive
0YiAKqU36KE,7,0.01,positive,Neutral
0YiAKqU36KE,8,0.48,positive,slightly positive
0bxhZ-LIfZY,0,-2.31,negative,very negative
0bxhZ-LIfZY,1,0.82,positive,slightly positive
0eTibWQdO5M,0,0.89,positive,slightly positive
0uftSGdwo0Q,0,-1.78,negative,negative
0uftSGdwo0Q,1,2.88,positive,very positive
0uftSGdwo0Q,2,2.1,positive,positive
0uftSGdwo0Q,3,-0.71,negative,slightly negative
100178,0,-1.56,negative,negative
100178,1,2.79,positive,very positive
100178,2,1.73,positive,positive
100178,3,-2.28,negative,very negative
100178,4,0.4,positive,Neutral
100178,5,-1.52,negative,negative
100178,6,-1.48,negative,negative
100178,7,1.05,positive,slightly positive
100178,8,1.77,positive,positive
100178,9,2.38,positive,very positive
100178,10,2.18,positive,very positive
100178,11,-2.79,negative,very negative
100178,12,1.46,positive,positive
100178,13,2.99,positive,very positive
100178,14,-0.68,negative,slightly negative
100178,15,1.04,positive,slightly positive
100178,16,2.07,positive,positive
100178,17,0.9,positive,slightly positive
10219,0,-1.88,negative,negative
10219,1,1.12,positive,slightly positive
10219,2,-0.11,negative,Neutral
10219,3,2.03,positive,positive
10219,4,-1.1,negative,slightly negative
10219,5,2.82,positive,very positive
10219,6,-2.28,negative,very negative
10219,7,1.6,positive,positive
10219,8,0.97,positive,slightly positive
10219,9,-2.84,negative,very negative
10219,10,-2.55,negative,very negative
10219,11,0.2,positive,Neutral
10219,12,-0.1,negative,Neutral
10219,13,0.85,positive,slightly positive
102213,0,2.79,positive,very positive
102213,1,-1.51,negative,negative
102213,2,-1.24,negative,slightly negative
102213,3,-0.71,negative,slightly negative
102213,4,-0.92,negative,slightly negative
102213,5,1.94,positive,positive
102213,6,0.21,positive,Neutral
102213,7,1.21,positive,slightly positive
102213,8,0.2,positive,Neutral
102213,9,-1.79,negative,negative
102213,10,-0.55,negative,slightly negative
102213,11,1.11,positive,slightly positive
102213,12,-1.32,negative,negative
102213,13,-0.16,negative,Neutral
102389,0,0.68,positive,slightly positive
102389,1,-0.42,negative,Neutral
102389,2,-2.1,negative,negative
102389,3,2.99,positive,very positive
102389,4,-2.71,negative,very negative
102389,5,-0.63,negative,slightly negative
102389,6,-0.3,negative,Neutral
102389,7,0.71,positive,slightly positive
102389,8,-2.7,negative,very negative
102389,9,-0.13,negative,Neutral
102389,10,2.04,positive,positive
102389,11,1.8,positive,positive
102389,12,1.86,positive,positive
102389,13,-2.65,negative,very negative
102389,14,-1.67,negative,negative
104741,0,-0.96,negative,slightly negative
104741,1,1.57,positive,positive
104741,2,-2.91,negative,very negative
104741,3,-1.25,negative,slightly negative
104741,4,2.87,positive,very positive
104741,5,-0.06,negative,Neutral
104741,6,-0.78,negative,slightly negative
104741,7,0.1,positive,Neutral
104741,8,2.02,positive,positive
104741,9,2.93,positive,very positive
107585,0,1.91,positive,positive
107585,1,-1.27,negative,slightly negative
107585,2,2.3,positive,very positive
107585,3,2.54,positive,very positive
107585,4,2.91,positive,very positive
107585,5,-1.8,negative,negative
107585,6,-1.93,negative,negative
107585,7,-0.91,negative,slightly negative
107585,8,-0.61,negative,slightly negative
107585,9,-2.88,negative,very negative
107585,10,0.97,positive,slightly positive
107585,11,2.83,positive,very positive
107585,12,2.12,positive,positive
107585,13,0.8,positive,slightly positive
107585,14,0.99,positive,slightly positive
107585,15,2.27,positive,very positive
107585,16,-2.54,negative,very negative
107585,17,0.95,positive,slightly positive
107585,18,-1.85,negative,negative
107585,19,-0.58,negative,slightly negative
108146,0,-0.44,negative,slightly negative
108146,1,0.03,positive,Neutral
108146,2,-1.81,negative,negative
108146,3,1.54,positive,positive
108146,4,-1.66,negative,negative
108146,5,-1.7,negative,negative
108146,6,2.74,positive,very positive
108146,7,-2.9,negative,very negative
108146,8,1.3,positive,positive
108146,9,-1.51,negative,negative
108146,10,-1.59,negative,negative
108146,11,2.54,positive,very positive
110565,0,-1.35,negative,negative
110565,1,0.24,positive,Neutral
110565,2,-2.54,negative,very negative
110565,3,-0.86,negative,slightly negative
110565,4,0.95,positive,slightly positive
110565,5,-0.17,negative,Neutral
110565,6,-1.09,negative,slightly negative
110565,7,-0.67,negative,slightly negative
110565,8,0.13,positive,Neutral
111881,0,2.81,positive,very positive
111881,1,0.6,positive,slightly positive
111881,2,-0.11,negative,Neutral
111881,3,1.09,positive,slightly positive
111881,4,-1.39,negative,negative
111881,5,-2.2,negative,very negative
111881,6,0.74,positive,slightly positive
111881,7,2.69,positive,very positive
111881,8,-2.22,negative,very negative
111881,9,0.43,positive,Neutral
111881,10,0.36,positive,Neutral
111881,11,-0.88,negative,slightly negative
111881,12,0.84,positive,slightly positive
111881,13,0.09,positive,Neutral
111881,14,1.03,positive,slightly positive
111881,15,0.6,positive,slightly positive
111881,16,2.03,positive,positive
111881,17,2.21,positive,very positive
112425,0,-2.4,negative,very negative
112425,1,-2.73,negative,very negative
112425,2,-0.08,negative,Neutral
112425,3,2.56,positive,very positive
112425,4,0.98,positive,slightly positive
112425,5,-1.13,negative,slightly negative
112425,6,-1.69,negative,negative
112425,7,0.4,positive,Neutral
112425,8,-2.27,negative,very negative
112425,9,-2.13,negative,negative
112425,10,-1.25,negative,slightly negative
112425,11,-2.33,negative,very negative
112425,12,1.46,positive,positive
112509,0,2.75,positive,very positive
112509,1,-0.29,negative,Neutral
112509,2,-2.01,negative,negative
112509,3,0.09,positive,Neutral
112509,4,0.52,positive,slightly positive
112509,5,-0.62,negative,slightly negative
116213,0,-2.57,negative,very negative
116213,1,-1.26,negative,slightly negative
116213,2,-0.9,negative,slightly negative
116213,3,-0.59,negative,slightly negative
116213,4,-2.36,negative,very negative
116213,5,2.35,positive,very positive
116213,6,-1.29,negative,negative
116213,7,0.38,positive,Neutral
116213,8,1.77,positive,positive
116213,9,1.74,positive,positive
116213,10,2.28,positive,very positive
116213,11,-0.24,negative,Neutral
116213,12,-0.93,negative,slightly negative
11UtTaDYgII,0,1.03,positive,slightly positive
11UtTaDYgII,1,1.82,positive,positive
11UtTaDYgII,2,-0.94,negative,slightly negative
11UtTaDYgII,3,1.37,positive,positive
11UtTaDYgII,4,2.17,positive,very positive
11UtTaDYgII,5,-0.49,negative,slightly negative
11UtTaDYgII,6,1.43,positive,positive
121400,0,-1.28,negative,slightly negative
121400,1,-2.12,negative,negative
121400,2,2.14,positive,very positive
121400,3,-0.76,negative,slightly negative
121400,4,0.99,positive,slightly positive
121400,5,0.59,positive,slightly positive
121400,6,-1.78,negative,negative
121400,7,-1.81,negative,negative
121400,8,-1.76,negative,negative
121400,9,-1.28,negative,slightly negative
121400,10,0.7,positive,slightly positive
121400,11,2.44,positive,very positive
126872,0,0.39,positive,Neutral
126872,1,-2.71,negative,very negative
126872,2,0.24,positive,Neutral
126872,3,0.13,positive,Neutral
126872,4,-1.55,negative,negative
126872,5,0.65,positive,slightly positive
126872,6,-1.23,negative,slightly negative
126872,7,-2.67,negative,very negative
126872,8,2.39,positive,very positive
126872,9,0.91,positive,slightly positive
126872,10,0.96,positive,slightly positive
126872,11,2.26,positive,very positive
126872,12,-1.37,negative,negative
126872,13,0.29,positive,Neutral
126872,14,1.82,positive,positive
130366,0,-0.25,negative,Neutral
130366,1,0.31,positive,Neutral
130366,2,-0.33,negative,Neutral
130366,3,-1.34,negative,negative
130366,4,-1.64,negative,negative
130366,5,-0.74,negative,slightly negative
130366,6,2.03,positive,positive
130366,7,1.47,positive,positive
130366,8,-2.08,negative,negative
130366,9,0.23,positive,Neutral
130366,10,0.81,positive,slightly positive
130366,11,2.25,positive,very positive
132028,0,-1.83,negative,negative
132028,1,-2.99,negative,very negative
132028,2,-2.54,negative,very negative
132028,3,2.89,positive,very positive
132028,4,1.74,positive,positive
132028,5,0.09,positive,Neutral
132028,6,0.42,positive,Neutral
132028,7,-1.86,negative,negative
135623,0,1.02,positive,slightly positive
135623,1,-0.77,negative,slightly negative
135623,2,-2.97,negative,very negative
135623,3,0.1,positive,Neutral
135623,4,-0.24,negative,Neutral
135623,5,-0.1,negative,Neutral
135623,6,2.18,positive,very positive
135623,7,2.02,positive,positive
135623,8,-2.49,negative,very negative
135623,9,0.11,positive,Neutral
136196,0,-2.81,negative,very negative
136196,1,-2.93,negative,very negative
136196,2,0.38,positive,Neutral
136196,3,-0.41,negative,Neutral
136196,4,0.39,positive,Neutral
136196,5,-2.83,negative,very negative
136196,6,2.84,positive,very positive
136196,7,-0.25,negative,Neutral
136196,8,-2.97,negative,very negative
136196,9,-1.51,negative,negative
136196,10,-2.56,negative,very negative
136196,11,-0.51,negative,slightly negative
136196,12,-1.76,negative,negative
136196,13,-2.56,negative,very negative
136196,14,0.87,positive,slightly positive
167521,0,0.33,positive,Neutral
167521,1,1.42,positive,positive
167521,2,-2.16,negative,very negative
167521,3,2.03,positive,positive
167521,4,1.5,positive,positive
167521,5,2.31,positive,very positive
167521,6,2.33,positive,very positive
167521,7,2.5,positive,very positive
167521,8,-1.2,negative,slightly negative
167521,9,-2.86,negative,very negative
167521,10,-0.41,negative,Neutral
167521,11,-1.81,negative,negative
167521,12,-0.76,negative,slightly negative
167521,13,1.31,positive,positive
167521,14,-1.48,negative,negative
167521,15,2.03,positive,positive
167521,16,-1.46,negative,negative
167521,17,-1.66,negative,negative
173CpFb3clw,0,1.14,positive,slightly positive
173CpFb3clw,1,0.45,positive,slightly positive
173CpFb3clw,2,-0.33,negative,Neutral
180971,0,0.9,positive,slightly positive
180971,1,0.12,positive,Neutral
180971,2,2.43,positive,very positive
180971,3,-0.57,negative,slightly negative
180971,4,0.35,positive,Neutral
180971,5,0.41,positive,Neutral
180971,6,-2.1,negative,negative
190743,0,0.5,positive,slightly positive
190743,1,-1.7,negative,negative
190743,2,-1.51,negative,negative
190743,3,1.51,positive,positive
190743,4,-0.06,negative,Neutral
190743,5,-1.88,negative,negative
190743,6,-0.98,negative,slightly negative
190743,7,-0.4,negative,Neutral
190743,8,-0.7,negative,slightly negative
190743,9,-1.55,negative,negative
190743,10,0.46,positive,slightly positive
190743,11,-0.8,negative,slightly negative
190743,12,0.7,positive,slightly positive
190743,13,2.97,positive,very positive
190743,14,-0.77,negative,slightly negative
190743,15,-0.42,negative,Neutral
190743,16,2.85,positive,very positive
190743,17,-0.81,negative,slightly negative
190743,18,2.67,positive,very positive
194299,0,2.65,positive,very positive
194299,1,1.13,positive,slightly positive
194299,2,0.68,positive,slightly positive
194299,3,1.16,positive,slightly positive
194299,4,-2.02,negative,negative
194299,5,2.92,positive,very positive
194299,6,-0.34,negative,Neutral
194299,7,1.66,positive,positive
194299,8,1.47,positive,positive
194299,9,-2.76,negative,very negative
194299,10,0.0,positive,Neutral
194299,11,-2.23,negative,very negative
194299,12,2.36,positive,very positive
194299,13,2.63,positive,very positive
194299,14,-1.01,negative,slightly negative
194299,15,-0.16,negative,Neutral
194299,16,-0.01,negative,Neutral
198112,0,-0.03,negative,Neutral
198112,1,-2.96,negative,very negative
198112,2,-1.14,negative,slightly negative
198112,3,1.09,positive,slightly positive
198112,4,1.89,positive,positive
198112,5,1.49,positive,positive
198112,6,-0.5,negative,slightly negative
198112,7,-0.11,negative,Neutral
198112,8,1.88,positive,positive
198112,9,2.45,positive,very positive
198112,10,2.21,positive,very positive
198112,11,-2.95,negative,very negative
198112,12,0.4,positive,Neutral
1Gp4l-ZTCVk,0,0.42,positive,Neutral
1Gp4l-ZTCVk,1,-1.31,negative,negative
1HS2HcN2LDo,0,2.08,positive,positive
1HS2HcN2LDo,1,1.08,positive,slightly positive
1HS2HcN2LDo,2,-1.72,negative,negative
1HS2HcN2LDo,3,0.03,positive,Neutral
1HS2HcN2LDo,4,0.28,positive,Neutral
1HS2HcN2LDo,5,-1.38,negative,negative
1HS2HcN2LDo,6,1.03,positive,slightly positive
1HS2HcN2LDo,7,1.95,positive,positive
1HS2HcN2LDo,8,1.81,positive,positive
1LkYxsqRPZM,0,1.74,positive,positive
1LkYxsqRPZM,1,2.91,positive,very positive
1LkYxsqRPZM,2,1.46,positive,positive
1S6ji_d4OLI,0,1.74,positive,positive
1S6ji_d4OLI,1,2.39,positive,very positive
1jogeKX0wGw,0,1.92,positive,positive
1jogeKX0wGw,1,1.75,positive,positive
1jogeKX0wGw,2,0.34,positive,Neutral
1pl2FVdQWj0,0,1.3,positive,positive
1pl2FVdQWj0,1,2.9,positive,very positive
1pl2FVdQWj0,2,0.65,positive,slightly positive
200941,0,0.81,positive,slightly positive
200941,1,-0.33,negative,Neutral
200941,2,-1.31,negative,negative
200941,3,-0.84,negative,slightly negative
200941,4,2.81,positive,very positive
200941,5,-2.35,negative,very negative
200941,6,1.41,positive,positive
200941,7,2.52,positive,very positive
200941,8,-2.46,negative,very negative
200941,9,1.64,positive,positive
200941,10,-2.07,negative,negative
200941,11,1.65,positive,positive
200941,12,-2.8,negative,very negative
200941,13,-0.12,negative,Neutral
200941,14,1.14,positive,slightly positive
200941,15,1.76,positive,positive
201005,0,-0.13,negative,Neutral
201005,1,1.51,positive,positive
201005,2,-2.32,negative,very negative
201005,3,0.25,positive,Neutral
201005,4,0.08,positive,Neutral
201005,5,2.17,positive,very positive
201005,6,-1.39,negative,negative
201005,7,0.28,positive,Neutral
201005,8,1.3,positive,positive
201005,9,-1.3,negative,negative
201005,10,1.76,positive,positive
202826,0,2.15,positive,very positive
202826,1,2.92,positive,very positive
202826,2,0.02,positive,Neutral
202826,3,0.84,positive,slightly positive
202826,4,-2.74,negative,very negative
202826,5,-2.42,negative,very negative
202826,6,0.09,positive,Neutral
202826,7,0.86,positive,slightly positive
202826,8,-0.84,negative,slightly negative
202826,9,-0.03,negative,Neutral
202826,10,-2.07,negative,negative
202826,11,2.4,positive,very positive
202826,12,-0.95,negative,slightly negative
202826,13,1.92,positive,positive
202826,14,-2.85,negative,very negative
206585,0,-2.83,negative,very negative
206585,1,1.72,positive,positive
206585,2,0.96,positive,slightly positive
206585,3,0.93,positive,slightly positive
206585,4,1.44,positive,positive
206585,5,-0.91,negative,slightly negative
208322,0,0.38,positive,Neutral
208322,1,2.38,positive,very positive
208322,2,-1.21,negative,slightly negative
208322,3,-2.29,negative,very negative
208322,4,0.96,positive,slightly positive
208322,5,-0.4,negative,Neutral
208322,6,-0.3,negative,Neutral
208322,7,0.34,positive,Neutral
208322,8,1.33,positive,positive
208322,9,2.36,positive,very positive
208322,10,-2.23,negative,very negative
208322,11,0.02,positive,Neutral
208322,12,-2.66,negative,very negative
208322,13,-0.35,negative,Neutral
208592,0,2.92,positive,very positive
208592,1,2.46,positive,very positive
208592,2,1.15,positive,slightly positive
208592,3,1.72,positive,positive
208592,4,0.16,positive,Neutral
208592,5,1.48,positive,positive
208592,6,-1.06,negative,slightly negative
208592,7,2.13,positive,positive
208592,8,1.29,positive,slightly positive
208592,9,-0.33,negative,Neutral
208592,10,-0.67,negative,slightly negative
209758,0,-1.49,negative,negative
209758,1,-2.8,negative,very negative
209758,2,0.96,positive,slightly positive
209758,3,-2.51,negative,very negative
209758,4,2.01,positive,positive
209758,5,-2.63,negative,very negative
209758,6,0.4,positive,Neutral
209758,7,-1.65,negative,negative
209758,8,-1.09,negative,slightly negative
209758,9,0.11,positive,Neutral
209758,10,-1.95,negative,negative
209758,11,0.81,positive,slightly positive
209758,12,-2.96,negative,very negative
209758,13,0.35,positive,Neutral
209758,14,2.7,positive,very positive
209758,15,2.43,positive,very positive
20LfN8ENbhM,0,-1.87,negative,negative
20LfN8ENbhM,1,-1.9,negative,negative
20LfN8ENbhM,2,-2.33,negative,very negative
20LfN8ENbhM,3,0.91,positive,slightly positive
20LfN8ENbhM,4,0.3,positive,Neutral
20LfN8ENbhM,5,-0.7,negative,slightly negative
210259,0,2.02,positive,positive
210259,1,-1.53,negative,negative
210259,2,1.13,positive,slightly positive
210259,3,2.69,positive,very positive
210259,4,-2.79,negative,very negative
210259,5,1.04,positive,slightly positive
210259,6,1.82,positive,positive
210259,7,-1.92,negative,negative
210259,8,-2.05,negative,negative
210259,9,-0.18,negative,Neutral
210259,10,-0.21,negative,Neutral
210259,11,-0.5,negative,slightly negative
210259,12,2.6,positive,very positive
210259,13,-0.64,negative,slightly negative
210259,14,-2.64,negative,very negative
210259,15,-1.08,negative,slightly negative
210259,16,-2.61,negative,very negative
210259,17,-1.96,negative,negative
210433,0,-1.12,negative,slightly negative
210433,1,-0.98,negative,slightly negative
210433,2,0.79,positive,slightly positive
210433,3,-1.6,negative,negative
210433,4,1.86,positive,positive
210433,5,-0.39,negative,Neutral
210433,6,0.07,positive,Neutral
210433,7,-2.8,negative,very negative
210433,8,0.86,positive,slightly positive
211875,0,0.08,positive,Neutral
211875,1,1.75,positive,positive
211875,2,-1.78,negative,negative
211875,3,-0.31,negative,Neutral
211875,4,-0.77,negative,slightly negative
211875,5,0.27,positive,Neutral
211875,6,-0.67,negative,slightly negative
211875,7,-0.19,negative,Neutral
211875,8,-0.33,negative,Neutral
211875,9,-2.83,negative,very negative
211875,10,1.54,positive,positive
211875,11,2.67,positive,very positive
213327,0,-2.64,negative,very negative
213327,1,1.56,positive,positive
213327,2,1.04,positive,slightly positive
213327,3,1.07,positive,slightly positive
213327,4,1.22,positive,slightly positive
213327,5,0.16,positive,Neutral
213327,6,0.35,positive,Neutral
213327,7,0.34,positive,Neutral
213327,8,-2.42,negative,very negative
213327,9,-1.09,negative,slightly negative
213327,10,1.05,positive,slightly positive
215318,0,-2.48,negative,very negative
215318,1,-1.17,negative,slightly negative
215318,2,-0.53,negative,slightly negative
215318,3,0.82,positive,slightly positive
215318,4,-0.87,negative,slightly negative
215318,5,-1.33,negative,negative
215318,6,-1.17,negative,slightly negative
215318,7,-2.57,negative,very negative
215318,8,1.93,positive,positive
215318,9,-2.77,negative,very negative
215318,10,1.43,positive,positive
215318,11,-2.78,negative,very negative
215318,12,-0.17,negative,Neutral
215318,13,0.52,positive,slightly positive
215318,14,-1.47,negative,negative
215318,15,2.46,positive,very positive
221137,0,-0.72,negative,slightly negative
221137,1,1.86,positive,positive
221137,2,-2.04,negative,negative
221137,3,-2.5,negative,very negative
221137,4,2.46,positive,very positive
221137,5,1.3,positive,positive
221137,6,1.28,positive,slightly positive
221137,7,-1.0,negative,slightly negative
221137,8,-2.31,negative,very negative
221153,0,0.68,positive,slightly positive
221153,1,-0.85,negative,slightly negative
221153,2,-0.34,negative,Neutral
221153,3,-0.25,negative,Neutral
221153,4,-2.6,negative,very negative
221153,5,-2.25,negative,very negative
221153,6,-0.29,negative,Neutral
221153,7,2.63,positive,very positive
221153,8,2.83,positive,very positive
221153,9,2.72,positive,very positive
221153,10,-1.58,negative,negative
221153,11,-2.32,negative,very negative
221153,12,-1.66,negative,negative
221153,13,2.94,positive,very positive
221153,14,2.63,positive,very positive
221153,15,-1.64,negative,negative
221153,16,2.17,positive,very positive
221153,17,1.75,positive,positive
221153,18,2.49,positive,very positive
221274,0,-0.18,negative,Neutral
221274,1,2.25,positive,very positive
221274,2,0.07,positive,Neutral
221274,3,-2.69,negative,very negative
221274,4,1.03,positive,slightly positive
221274,5,-0.32,negative,Neutral
221274,6,-2.29,negative,very negative
221274,7,-1.17,negative,slightly negative
221274,8,0.09,positive,Neutral
221274,9,-1.72,negative,negative
222247,0,-2.21,negative,very negative
222247,1,2.18,positive,very positive
222247,2,2.27,positive,very positive
222247,3,2.62,positive,very positive
222247,4,0.54,positive,slightly positive
222247,5,-2.33,negative,very negative
222247,6,-2.93,negative,very negative
222247,7,1.45,positive,positive
222247,8,0.21,positive,Neutral
222247,9,-1.71,negative,negative
222247,10,-1.43,negative,negative
222247,11,-1.6,negative,negative
222247,12,-0.97,negative,slightly negative
222247,13,-1.18,negative,slightly negative
222247,14,0.56,positive,slightly positive
22373,0,2.15,positive,very positive
22373,1,-1.54,negative,negative
22373,2,2.89,positive,very positive
22373,3,2.91,positive,very positive
22373,4,-0.92,negative,slightly negative
22373,5,-1.45,negative,negative
22373,6,1.03,positive,slightly positive
22373,7,-2.14,negative,negative
22373,8,-1.53,negative,negative
22373,9,-2.97,negative,very negative
22373,10,-2.87,negative,very negative
224263,0,-0.48,negative,slightly negative
224263,1,1.98,positive,positive
224263,2,-0.18,negative,Neutral
224263,3,-0.01,negative,Neutral
224263,4,0.64,positive,slightly positive
224263,5,-0.6,negative,slightly negative
224263,6,2.43,positive,very positive
224263,7,0.17,positive,Neutral
224263,8,0.84,positive,slightly positive
224263,9,2.37,positive,very positive
224263,10,-2.53,negative,very negative
224263,11,-0.73,negative,slightly negative
224263,12,1.06,positive,slightly positive
224263,13,-2.71,negative,very negative
224263,14,-2.49,negative,very negative
224263,15,-1.92,negative,negative
224263,16,-0.09,negative,Neutral
224263,17,0.28,positive,Neutral
224370,0,-1.17,negative,slightly negative
224370,1,1.92,positive,positive
224370,2,0.41,positive,Neutral
224370,3,-0.63,negative,slightly negative
224370,4,0.82,positive,slightly positive
224370,5,2.0,positive,positive
224370,6,-2.55,negative,very negative
224370,7,-0.42,negative,Neutral
224370,8,-1.18,negative,slightly negative
224370,9,-1.84,negative,negative
224370,10,1.71,positive,positive
224370,11,1.24,positive,slightly positive
224370,12,-2.75,negative,very negative
224370,13,1.8,positive,positive
224370,14,-2.41,negative,very negative
224370,15,2.71,positive,very positive
224370,16,-0.42,negative,Neutral
224370,17,0.21,positive,Neutral
224370,18,-1.05,negative,slightly negative
224370,19,-1.2,negative,slightly negative
224370,20,-1.01,negative,slightly negative
224370,21,2.13,positive,positive
224370,22,-2.86,negative,very negative
224631,0,-0.08,negative,Neutral
224631,1,-2.25,negative,very negative
224631,2,0.49,positive,slightly positive
224631,3,-0.92,negative,slightly negative
224631,4,0.16,positive,Neutral
224631,5,1.94,positive,positive
224631,6,1.51,positive,positive
224631,7,0.81,positive,slightly positive
224631,8,-2.99,negative,very negative
224631,9,0.58,positive,slightly positive
224631,10,-1.12,negative,slightly negative
224631,11,-2.26,negative,very negative
226601,0,1.73,positive,positive
226601,1,1.18,positive,slightly positive
226601,2,-2.34,negative,very negative
226601,3,0.43,positive,slightly positive
226601,4,2.75,positive,very positive
226601,5,2.27,positive,very positive
226601,6,2.87,positive,very positive
226601,7,0.76,positive,slightly positive
226601,8,0.26,positive,Neutral
226601,9,0.8,positive,slightly positive
226601,10,-2.02,negative,negative
226601,11,-2.85,negative,very negative
226601,12,-0.87,negative,slightly negative
226601,13,1.66,positive,positive
226601,14,0.74,positive,slightly positive
226601,15,1.47,positive,positive
226601,16,-0.79,negative,slightly negative
226601,17,1.13,positive,slightly positive
226601,18,2.04,positive,positive
226640,0,-2.12,negative,negative
226640,1,-0.05,negative,Neutral
226640,2,2.46,positive,very positive
226640,3,-1.06,negative,slightly negative
226640,4,0.23,positive,Neutral
226640,5,-1.76,negative,negative
226640,6,-0.89,negative,slightly negative
226640,7,-2.37,negative,very negative
226640,8,-1.39,negative,negative
226640,9,-1.83,negative,negative
22689,0,1.68,positive,positive
22689,1,1.02,positive,slightly positive
22689,2,0.6,positive,slightly positive
22689,3,-0.99,negative,slightly negative
22689,4,2.28,positive,very positive
22689,5,2.01,positive,positive
22689,6,-2.43,negative,very negative
22689,7,2.12,positive,positive
22689,8,2.08,positive,positive
22689,9,-1.13,negative,slightly negative
22689,10,-2.1,negative,negative
22689,11,1.67,positive,positive
233939,0,0.28,positive,Neutral
233939,1,0.08,positive,Neutral
233939,2,0.86,positive,slightly positive
233939,3,1.7,positive,positive
233939,4,1.48,positive,positive
233939,5,-0.79,negative,slightly negative
233939,6,0.53,positive,slightly positive
233939,7,-0.9,negative,slightly negative
233939,8,0.1,positive,Neutral
233939,9,-0.26,negative,Neutral
233939,10,-1.68,negative,negative
233939,11,-1.69,negative,negative
233939,12,-1.15,negative,slightly negative
233939,13,-2.17,negative,very negative
233939,14,-0.98,negative,slightly negative
233939,15,-2.59,negative,very negative
233939,16,-0.84,negative,slightly negative
234046,0,-2.34,negative,very negative
