Video_id,Segment_id,Pred,Pred_binary,Pred_7
cW1FSBF59ik,7,1.88,positive,positive
cW1FSBF59ik,8,-1.36,negative,negative
cW1FSBF59ik,9,1.94,positive,positive
cW1FSBF59ik,10,-1.9,negative,negative
cW1FSBF59ik,11,-0.63,negative,slightly negative
cW1FSBF59ik,12,0.21,positive,Neutral
cW1FSBF59ik,13,-1.08,negative,slightly negative
cW1FSBF59ik,14,-0.89,negative,slightly negative
cW1FSBF59ik,15,1.92,positive,positive
cW1FSBF59ik,16,2.44,positive,very positive
cW1FSBF59ik,17,2.59,positive,very positive
cW1FSBF59ik,18,2.2,positive,very positive
cW1FSBF59ik,19,2.16,positive,very positive
cW1FSBF59ik,20,2.19,positive,very positive
cW1FSBF59ik,21,0.27,positive,Neutral
cW1FSBF59ik,22,2.14,positive,positive
cW1FSBF59ik,23,0.71,positive,slightly positive
cXypl4FnoZo,0,-0.54,negative,slightly negative
cXypl4FnoZo,1,1.3,positive,positive
cXypl4FnoZo,2,1.11,positive,slightly positive
cXypl4FnoZo,3,-0.18,negative,Neutral
cXypl4FnoZo,4,1.63,positive,positive
cXypl4FnoZo,5,-0.8,negative,slightly negative
cXypl4FnoZo,6,-1.29,negative,negative
cXypl4FnoZo,7,1.54,positive,positive
cXypl4FnoZo,8,1.49,positive,positive
cXypl4FnoZo,9,2.31,positive,very positive
cXypl4FnoZo,10,0.04,positive,Neutral
cXypl4FnoZo,11,1.43,positive,positive
cXypl4FnoZo,12,-1.63,negative,negative
cXypl4FnoZo,13,-0.18,negative,Neutral
cXypl4FnoZo,14,-0.4,negative,Neutral
cXypl4FnoZo,15,-1.65,negative,negative
cXypl4FnoZo,16,-0.54,negative,slightly negative
cXypl4FnoZo,17,-0.94,negative,slightly negative
cXypl4FnoZo,18,0.35,positive,Neutral
cXypl4FnoZo,19,0.93,positive,slightly positive
cXypl4FnoZo,20,-0.5,negative,slightly negative
cXypl4FnoZo,21,0.17,positive,Neutral
cXypl4FnoZo,22,-0.04,negative,Neutral
cXypl4FnoZo,23,-0.87,negative,slightly negative
cXypl4FnoZo,24,-0.32,negative,Neutral
cXypl4FnoZo,25,1.11,positive,slightly positive
cXypl4FnoZo,26,0.22,positive,Neutral
cXypl4FnoZo,27,-1.54,negative,negative
cXypl4FnoZo,28,-1.56,negative,negative
d3_k5Xpfmik,0,1.72,positive,positive
d3_k5Xpfmik,1,0.46,positive,slightly positive
d3_k5Xpfmik,2,0.88,positive,slightly positive
d3_k5Xpfmik,3,-1.63,negative,negative
d3_k5Xpfmik,4,1.89,positive,positive
d3_k5Xpfmik,5,2.16,positive,very positive
d3_k5Xpfmik,6,0.32,positive,Neutral
d3_k5Xpfmik,7,2.85,positive,very positive
d3_k5Xpfmik,8,2.1,positive,positive
d3_k5Xpfmik,9,0.1,positive,Neutral
d3_k5Xpfmik,10,2.46,positive,very positive
d3_k5Xpfmik,11,1.82,positive,positive
d3_k5Xpfmik,12,1.93,positive,positive
d3_k5Xpfmik,13,-1.43,negative,negative
d3_k5Xpfmik,14,2.39,positive,very positive
d3_k5Xpfmik,15,2.51,positive,very positive
d3_k5Xpfmik,16,0.97,positive,slightly positive
d3_k5Xpfmik,17,0.29,positive,Neutral
d3_k5Xpfmik,18,1.06,positive,slightly positive
d6hH302o4v8,0,-2.33,negative,very negative
d6hH302o4v8,1,-1.11,negative,slightly negative
d6hH302o4v8,2,0.07,positive,Neutral
d6hH302o4v8,3,0.03,positive,Neutral
d6hH302o4v8,4,-2.3,negative,very negative
d6hH302o4v8,5,-0.9,negative,slightly negative
d6hH302o4v8,6,-0.84,negative,slightly negative
d6hH302o4v8,7,-1.96,negative,negative
d6hH302o4v8,8,-1.89,negative,negative
d6hH302o4v8,9,-0.58,negative,slightly negative
d6hH302o4v8,10,0.41,positive,Neutral
d6hH302o4v8,11,1.76,positive,positive
d6hH302o4v8,12,-2.05,negative,negative
d6hH302o4v8,13,-1.97,negative,negative
d6hH302o4v8,14,-1.97,negative,negative
d6hH302o4v8,15,-2.01,negative,negative
d6hH302o4v8,16,-1.64,negative,negative
d6hH302o4v8,17,-1.92,negative,negative
d6hH302o4v8,18,-1.55,negative,negative
d6hH302o4v8,19,-1.32,negative,negative
d6hH302o4v8,20,-1.93,negative,negative
d6hH302o4v8,21,-1.98,negative,negative
d6hH302o4v8,22,-2.02,negative,negative
d6hH302o4v8,23,-1.96,negative,negative
d6hH302o4v8,24,-1.62,negative,negative
d6hH302o4v8,25,-1.98,negative,negative
d6hH302o4v8,26,-1.23,negative,slightly negative
d6hH302o4v8,27,-0.34,negative,Neutral
d6hH302o4v8,28,-1.34,negative,negative
d6hH302o4v8,29,-2.31,negative,very negative
d6hH302o4v8,30,-1.21,negative,slightly negative
d6hH302o4v8,31,0.34,positive,Neutral
d6hH302o4v8,32,-2.48,negative,very negative
d6hH302o4v8,33,-1.23,negative,slightly negative
d6hH302o4v8,34,-1.79,negative,negative
d6hH302o4v8,35,-1.89,negative,negative
d6hH302o4v8,36,-1.9,negative,negative
d6hH302o4v8,37,-1.96,negative,negative
d6hH302o4v8,38,-2.09,negative,negative
d6hH302o4v8,39,-1.66,negative,negative
d6hH302o4v8,40,-1.98,negative,negative
d6hH302o4v8,41,-1.63,negative,negative
d6hH302o4v8,42,1.96,positive,positive
dq3Nf_lMPnE,0,0.16,positive,Neutral
dq3Nf_lMPnE,1,-1.29,negative,slightly negative
dq3Nf_lMPnE,2,-1.44,negative,negative
dq3Nf_lMPnE,3,0.8,positive,slightly positive
dq3Nf_lMPnE,4,-1.2,negative,slightly negative
dq3Nf_lMPnE,5,0.55,positive,slightly positive
dq3Nf_lMPnE,6,-1.85,negative,negative
dq3Nf_lMPnE,7,1.85,positive,positive
dq3Nf_lMPnE,8,-1.28,negative,slightly negative
dq3Nf_lMPnE,9,1.6,positive,positive
dq3Nf_lMPnE,10,-0.07,negative,Neutral
dq3Nf_lMPnE,11,0.47,positive,slightly positive
dq3Nf_lMPnE,12,1.0,positive,slightly positive
dq3Nf_lMPnE,13,1.95,positive,positive
dq3Nf_lMPnE,14,1.47,positive,positive
etzxEpPuc6I,0,-0.75,negative,slightly negative
etzxEpPuc6I,1,-0.85,negative,slightly negative
etzxEpPuc6I,2,-1.62,negative,negative
etzxEpPuc6I,3,1.42,positive,positive
etzxEpPuc6I,4,-0.09,negative,Neutral
etzxEpPuc6I,5,0.06,positive,Neutral
etzxEpPuc6I,6,-0.53,negative,slightly negative
etzxEpPuc6I,7,-1.98,negative,negative
etzxEpPuc6I,8,-2.27,negative,very negative
etzxEpPuc6I,9,-1.88,negative,negative
etzxEpPuc6I,10,-0.68,negative,slightly negative
etzxEpPuc6I,11,-0.56,negative,slightly negative
etzxEpPuc6I,12,-1.26,negative,slightly negative
etzxEpPuc6I,13,-1.56,negative,negative
etzxEpPuc6I,14,-0.4,negative,Neutral
etzxEpPuc6I,15,-2.49,negative,very negative
etzxEpPuc6I,16,-1.36,negative,negative
etzxEpPuc6I,17,1.46,positive,positive
etzxEpPuc6I,18,-1.43,negative,negative
f9O3YtZ2VfI,0,-0.99,negative,slightly negative
f9O3YtZ2VfI,1,1.66,positive,positive
f9O3YtZ2VfI,2,0.65,positive,slightly positive
f9O3YtZ2VfI,3,-1.75,negative,negative
f9O3YtZ2VfI,4,-1.59,negative,negative
f9O3YtZ2VfI,5,-1.68,negative,negative
f9O3YtZ2VfI,6,-1.76,negative,negative
f9O3YtZ2VfI,7,-1.66,negative,negative
f9O3YtZ2VfI,8,-1.51,negative,negative
f9O3YtZ2VfI,9,-1.39,negative,negative
f9O3YtZ2VfI,10,-1.57,negative,negative
f9O3YtZ2VfI,11,-1.71,negative,negative
f9O3YtZ2VfI,12,-1.51,negative,negative
f9O3YtZ2VfI,13,1.35,positive,positive
f9O3YtZ2VfI,14,-1.68,negative,negative
f9O3YtZ2VfI,15,1.89,positive,positive
f9O3YtZ2VfI,16,0.2,positive,Neutral
f9O3YtZ2VfI,17,-1.48,negative,negative
f9O3YtZ2VfI,18,-1.61,negative,negative
f9O3YtZ2VfI,19,-0.11,negative,Neutral
f9O3YtZ2VfI,20,2.11,positive,positive
f9O3YtZ2VfI,21,1.5,positive,positive
f9O3YtZ2VfI,22,1.9,positive,positive
f9O3YtZ2VfI,23,0.89,positive,slightly positive
f9O3YtZ2VfI,24,-2.04,negative,negative
f9O3YtZ2VfI,25,1.37,positive,positive
f9O3YtZ2VfI,26,1.32,positive,positive
f9O3YtZ2VfI,27,1.97,positive,positive
f9O3YtZ2VfI,28,0.08,positive,Neutral
f9O3YtZ2VfI,29,-0.54,negative,slightly negative
f_pcplsH_V0,0,1.37,positive,positive
f_pcplsH_V0,1,0.91,positive,slightly positive
f_pcplsH_V0,2,-0.63,negative,slightly negative
f_pcplsH_V0,3,-0.39,negative,Neutral
f_pcplsH_V0,4,0.85,positive,slightly positive
f_pcplsH_V0,5,1.32,positive,positive
f_pcplsH_V0,6,-1.45,negative,negative
f_pcplsH_V0,7,-0.32,negative,Neutral
f_pcplsH_V0,8,-0.31,negative,Neutral
f_pcplsH_V0,9,0.32,positive,Neutral
f_pcplsH_V0,10,-1.75,negative,negative
f_pcplsH_V0,11,-1.51,negative,negative
f_pcplsH_V0,12,1.54,positive,positive
f_pcplsH_V0,13,0.19,positive,Neutral
f_pcplsH_V0,14,-1.1,negative,slightly negative
fvVhgmXxadc,0,0.18,positive,Neutral
fvVhgmXxadc,1,-1.21,negative,slightly negative
fvVhgmXxadc,2,0.2,positive,Neutral
fvVhgmXxadc,3,-1.87,negative,negative
fvVhgmXxadc,4,-0.41,negative,Neutral
fvVhgmXxadc,5,-1.19,negative,slightly negative
fvVhgmXxadc,6,-1.39,negative,negative
fvVhgmXxadc,7,-1.63,negative,negative
fvVhgmXxadc,8,-0.24,negative,Neutral
fvVhgmXxadc,9,-1.01,negative,slightly negative
fvVhgmXxadc,10,-0.07,negative,Neutral
fvVhgmXxadc,11,-0.08,negative,Neutral
fvVhgmXxadc,12,-1.49,negative,negative
fvVhgmXxadc,13,0.42,positive,Neutral
iiK8YX8oH1E,0,2.29,positive,very positive
iiK8YX8oH1E,1,0.82,positive,slightly positive
iiK8YX8oH1E,2,-0.14,negative,Neutral
iiK8YX8oH1E,3,-1.58,negative,negative
iiK8YX8oH1E,4,-0.06,negative,Neutral
iiK8YX8oH1E,5,1.3,positive,positive
iiK8YX8oH1E,6,-1.79,negative,negative
iiK8YX8oH1E,7,-0.71,negative,slightly negative
iiK8YX8oH1E,8,0.22,positive,Neutral
iiK8YX8oH1E,9,-0.2,negative,Neutral
iiK8YX8oH1E,10,-0.3,negative,Neutral
iiK8YX8oH1E,11,2.12,positive,positive
iiK8YX8oH1E,12,-1.79,negative,negative
iiK8YX8oH1E,13,-1.0,negative,slightly negative
iiK8YX8oH1E,14,0.39,positive,Neutral
iiK8YX8oH1E,15,-0.19,negative,Neutral
iiK8YX8oH1E,16,2.12,positive,positive
iiK8YX8oH1E,17,0.84,positive,slightly positive
jUzDDGyPkXU,0,2.87,positive,very positive
jUzDDGyPkXU,1,2.69,positive,very positive
jUzDDGyPkXU,2,1.56,positive,positive
jUzDDGyPkXU,3,0.84,positive,slightly positive
jUzDDGyPkXU,4,-1.41,negative,negative
jUzDDGyPkXU,5,-1.01,negative,slightly negative
jUzDDGyPkXU,6,-0.52,negative,slightly negative
jUzDDGyPkXU,7,2.11,positive,positive
jUzDDGyPkXU,8,2.65,positive,very positive
jUzDDGyPkXU,9,2.07,positive,positive
jUzDDGyPkXU,10,2.03,positive,positive
jUzDDGyPkXU,11,0.46,positive,slightly positive
jUzDDGyPkXU,12,-0.73,negative,slightly negative
jUzDDGyPkXU,13,0.85,positive,slightly positive
jUzDDGyPkXU,14,0.98,positive,slightly positive
jUzDDGyPkXU,15,0.92,positive,slightly positive
jUzDDGyPkXU,16,-2.34,negative,very negative
jUzDDGyPkXU,17,-2.0,negative,negative
jUzDDGyPkXU,18,-1.24,negative,slightly negative
jUzDDGyPkXU,19,-2.05,negative,negative
jUzDDGyPkXU,20,1.05,positive,slightly positive
jUzDDGyPkXU,21,-1.46,negative,negative
jUzDDGyPkXU,22,-0.98,negative,slightly negative
jUzDDGyPkXU,23,-0.77,negative,slightly negative
jUzDDGyPkXU,24,-1.81,negative,negative
jUzDDGyPkXU,25,-1.56,negative,negative
jUzDDGyPkXU,26,-1.79,negative,negative
k5Y_838nuGo,0,1.2,positive,slightly positive
k5Y_838nuGo,1,-0.15,negative,Neutral
k5Y_838nuGo,2,1.47,positive,positive
k5Y_838nuGo,3,-0.89,negative,slightly negative
k5Y_838nuGo,4,-1.59,negative,negative
k5Y_838nuGo,5,2.74,positive,very positive
k5Y_838nuGo,6,-1.8,negative,negative
k5Y_838nuGo,7,-1.7,negative,negative
k5Y_838nuGo,8,2.73,positive,very positive
k5Y_838nuGo,9,0.68,positive,slightly positive
k5Y_838nuGo,10,0.25,positive,Neutral
k5Y_838nuGo,11,1.35,positive,positive
k5Y_838nuGo,12,-2.01,negative,negative
k5Y_838nuGo,13,-1.46,negative,negative
k5Y_838nuGo,14,1.82,positive,positive
k5Y_838nuGo,15,-0.22,negative,Neutral
k5Y_838nuGo,16,0.68,positive,slightly positive
k5Y_838nuGo,17,0.69,positive,slightly positive
k5Y_838nuGo,18,0.52,positive,slightly positive
k5Y_838nuGo,19,-0.46,negative,slightly negative
k5Y_838nuGo,20,-1.82,negative,negative
k5Y_838nuGo,21,0.85,positive,slightly positive
k5Y_838nuGo,22,0.33,positive,Neutral
k5Y_838nuGo,23,0.78,positive,slightly positive
k5Y_838nuGo,24,-1.46,negative,negative
k5Y_838nuGo,25,-1.05,negative,slightly negative
k5Y_838nuGo,26,-0.83,negative,slightly negative
k5Y_838nuGo,27,1.32,positive,positive
k5Y_838nuGo,28,-0.07,negative,Neutral
k5Y_838nuGo,29,1.4,positive,positive
k5Y_838nuGo,30,-1.41,negative,negative
lXPQBPVc5Cw,0,0.02,positive,Neutral
lXPQBPVc5Cw,1,-1.97,negative,negative
lXPQBPVc5Cw,2,-1.93,negative,negative
lXPQBPVc5Cw,3,-0.61,negative,slightly negative
lXPQBPVc5Cw,4,-0.04,negative,Neutral
lXPQBPVc5Cw,5,-1.55,negative,negative
lXPQBPVc5Cw,6,-1.88,negative,negative
lXPQBPVc5Cw,7,2.81,positive,very positive
lXPQBPVc5Cw,8,-1.67,negative,negative
lXPQBPVc5Cw,9,-1.82,negative,negative
lXPQBPVc5Cw,10,-1.59,negative,negative
lXPQBPVc5Cw,11,-1.84,negative,negative
lXPQBPVc5Cw,12,2.41,positive,very positive
lXPQBPVc5Cw,13,-2.18,negative,very negative
lXPQBPVc5Cw,14,-2.07,negative,negative
lXPQBPVc5Cw,15,-2.48,negative,very negative
lXPQBPVc5Cw,16,-0.5,negative,slightly negative
lXPQBPVc5Cw,17,-1.57,negative,negative
lXPQBPVc5Cw,18,-1.79,negative,negative
lXPQBPVc5Cw,19,-1.94,negative,negative
lXPQBPVc5Cw,20,1.9,positive,positive
lXPQBPVc5Cw,21,2.48,positive,very positive
lXPQBPVc5Cw,22,-1.43,negative,negative
lXPQBPVc5Cw,23,-1.82,negative,negative
lXPQBPVc5Cw,24,-0.85,negative,slightly negative
lXPQBPVc5Cw,25,-2.0,negative,negative
lXPQBPVc5Cw,26,-1.27,negative,slightly negative
lXPQBPVc5Cw,27,1.02,positive,slightly positive
lXPQBPVc5Cw,28,-1.47,negative,negative
nbWiPyCm4g0,0,1.17,positive,slightly positive
nbWiPyCm4g0,1,0.78,positive,slightly positive
nbWiPyCm4g0,2,-0.09,negative,Neutral
nbWiPyCm4g0,3,-0.4,negative,Neutral
nbWiPyCm4g0,4,0.18,positive,Neutral
nbWiPyCm4g0,5,0.51,positive,slightly positive
nbWiPyCm4g0,6,-1.25,negative,slightly negative
nbWiPyCm4g0,7,-1.86,negative,negative
nbWiPyCm4g0,8,-1.02,negative,slightly negative
nbWiPyCm4g0,9,1.89,positive,positive
nzpVDcQ0ywM,0,0.25,positive,Neutral
nzpVDcQ0ywM,1,0.1,positive,Neutral
nzpVDcQ0ywM,2,1.99,positive,positive
nzpVDcQ0ywM,3,-1.81,negative,negative
nzpVDcQ0ywM,4,0.25,positive,Neutral
nzpVDcQ0ywM,5,-1.87,negative,negative
nzpVDcQ0ywM,6,-1.12,negative,slightly negative
nzpVDcQ0ywM,7,2.29,positive,very positive
nzpVDcQ0ywM,8,-1.91,negative,negative
nzpVDcQ0ywM,9,0.17,positive,Neutral
nzpVDcQ0ywM,10,-0.15,negative,Neutral
nzpVDcQ0ywM,11,-1.88,negative,negative
nzpVDcQ0ywM,12,0.36,positive,Neutral
nzpVDcQ0ywM,13,-0.75,negative,slightly negative
nzpVDcQ0ywM,14,0.0,positive,Neutral
nzpVDcQ0ywM,15,1.63,positive,positive
nzpVDcQ0ywM,16,1.35,positive,positive
nzpVDcQ0ywM,17,2.45,positive,very positive
nzpVDcQ0ywM,18,-0.66,negative,slightly negative
nzpVDcQ0ywM,19,0.24,positive,Neutral
nzpVDcQ0ywM,20,-1.5,negative,negative
nzpVDcQ0ywM,21,1.98,positive,positive
nzpVDcQ0ywM,22,2.08,positive,positive
nzpVDcQ0ywM,23,0.73,positive,slightly positive
ob23OKe5a9Q,0,2.01,positive,positive
ob23OKe5a9Q,1,1.04,positive,slightly positive
ob23OKe5a9Q,2,-1.71,negative,negative
ob23OKe5a9Q,3,-1.61,negative,negative
ob23OKe5a9Q,4,-1.79,negative,negative
ob23OKe5a9Q,5,-1.92,negative,negative
ob23OKe5a9Q,6,2.09,positive,positive
ob23OKe5a9Q,7,1.95,positive,positive
ob23OKe5a9Q,8,-1.67,negative,negative
ob23OKe5a9Q,9,1.89,positive,positive
ob23OKe5a9Q,10,2.18,positive,very positive
ob23OKe5a9Q,11,2.44,positive,very positive
ob23OKe5a9Q,12,-1.58,negative,negative
ob23OKe5a9Q,13,1.51,positive,positive
pLTX3ipuDJI,0,-1.54,negative,negative
pLTX3ipuDJI,1,0.34,positive,Neutral
pLTX3ipuDJI,2,-0.81,negative,slightly negative
pLTX3ipuDJI,3,0.51,positive,slightly positive
pLTX3ipuDJI,4,-1.74,negative,negative
pLTX3ipuDJI,5,-1.37,negative,negative
pLTX3ipuDJI,6,0.52,positive,slightly positive
pLTX3ipuDJI,7,-2.0,negative,negative
pLTX3ipuDJI,8,0.82,positive,slightly positive
pLTX3ipuDJI,9,-1.51,negative,negative
pLTX3ipuDJI,10,1.14,positive,slightly positive
pLTX3ipuDJI,11,0.49,positive,slightly positive
pLTX3ipuDJI,12,0.09,positive,Neutral
pLTX3ipuDJI,13,-1.88,negative,negative
pLTX3ipuDJI,14,0.12,positive,Neutral
pLTX3ipuDJI,15,0.28,positive,Neutral
phBUpBr1hSo,0,2.06,positive,positive
phBUpBr1hSo,1,1.42,positive,positive
phBUpBr1hSo,2,2.15,positive,very positive
phBUpBr1hSo,3,-1.1,negative,slightly negative
phBUpBr1hSo,4,-1.39,negative,negative
phBUpBr1hSo,5,0.14,positive,Neutral
phBUpBr1hSo,6,0.41,positive,Neutral
phBUpBr1hSo,7,-1.52,negative,negative
phBUpBr1hSo,8,-1.2,negative,slightly negative
phBUpBr1hSo,9,-1.06,negative,slightly negative
phBUpBr1hSo,10,2.12,positive,positive
phBUpBr1hSo,11,-0.89,negative,slightly negative
phBUpBr1hSo,12,0.74,positive,slightly positive
phBUpBr1hSo,13,-1.16,negative,slightly negative
phBUpBr1hSo,14,-1.44,negative,negative
phBUpBr1hSo,15,0.03,positive,Neutral
phBUpBr1hSo,16,2.18,positive,very positive
phBUpBr1hSo,17,0.37,positive,Neutral
phBUpBr1hSo,18,1.31,positive,positive
phBUpBr1hSo,19,2.83,positive,very positive
phBUpBr1hSo,20,1.37,positive,positive
rnaNMUZpvvg,0,-2.1,negative,negative
rnaNMUZpvvg,1,1.66,positive,positive
rnaNMUZpvvg,2,-0.33,negative,Neutral
rnaNMUZpvvg,3,-1.9,negative,negative
rnaNMUZpvvg,4,-1.66,negative,negative
rnaNMUZpvvg,5,0.46,positive,slightly positive
rnaNMUZpvvg,6,0.15,positive,Neutral
rnaNMUZpvvg,7,-1.94,negative,negative
rnaNMUZpvvg,8,-1.71,negative,negative
rnaNMUZpvvg,9,-1.49,negative,negative
rnaNMUZpvvg,10,-1.63,negative,negative
rnaNMUZpvvg,11,-0.45,negative,slightly negative
rnaNMUZpvvg,12,-1.96,negative,negative
rnaNMUZpvvg,13,-1.88,negative,negative
rnaNMUZpvvg,14,-1.31,negative,negative
rnaNMUZpvvg,15,-0.7,negative,slightly negative
rnaNMUZpvvg,16,-1.29,negative,negative
rnaNMUZpvvg,17,2.61,positive,very positive
rnaNMUZpvvg,18,-0.89,negative,slightly negative
rnaNMUZpvvg,19,2.89,positive,very positive
rnaNMUZpvvg,20,-1.89,negative,negative
rnaNMUZpvvg,21,-1.94,negative,negative
tIrG4oNLFzE,0,1.27,positive,slightly positive
tIrG4oNLFzE,1,2.08,positive,positive
tIrG4oNLFzE,2,1.49,positive,positive
tIrG4oNLFzE,3,0.86,positive,slightly positive
tIrG4oNLFzE,4,1.41,positive,positive
tIrG4oNLFzE,5,0.1,positive,Neutral
tIrG4oNLFzE,6,-0.12,negative,Neutral
tIrG4oNLFzE,7,-1.21,negative,slightly negative
tIrG4oNLFzE,8,0.32,positive,Neutral
tIrG4oNLFzE,9,-0.71,negative,slightly negative
tIrG4oNLFzE,10,-0.98,negative,slightly negative
tIrG4oNLFzE,11,-2.09,negative,negative
tIrG4oNLFzE,12,-1.38,negative,negative
tIrG4oNLFzE,13,-1.7,negative,negative
tIrG4oNLFzE,14,0.75,positive,slightly positive
tIrG4oNLFzE,15,-0.69,negative,slightly negative
tIrG4oNLFzE,16,0.83,positive,slightly positive
tIrG4oNLFzE,17,-1.85,negative,negative
tStelxIAHjw,0,0.66,positive,slightly positive
tStelxIAHjw,1,-2.12,negative,negative
tStelxIAHjw,2,0.6,positive,slightly positive
tStelxIAHjw,3,-1.48,negative,negative
tStelxIAHjw,4,-1.6,negative,negative
tStelxIAHjw,5,1.32,positive,positive
tStelxIAHjw,6,1.39,positive,positive
tStelxIAHjw,7,-1.61,negative,negative
tStelxIAHjw,8,-0.78,negative,slightly negative
tStelxIAHjw,9,-0.16,negative,Neutral
tStelxIAHjw,10,-2.24,negative,very negative
tStelxIAHjw,11,-0.15,negative,Neutral
tStelxIAHjw,12,1.9,positive,positive
tStelxIAHjw,13,-1.25,negative,slightly negative
tStelxIAHjw,14,0.46,positive,slightly positive
tStelxIAHjw,15,2.05,positive,positive
tmZoasNr4rU,0,0.14,positive,Neutral
tmZoasNr4rU,1,-2.1,negative,negative
tmZoasNr4rU,2,-1.79,negative,negative
tmZoasNr4rU,3,-0.72,negative,slightly negative
tmZoasNr4rU,4,-0.79,negative,slightly negative
tmZoasNr4rU,5,-1.8,negative,negative
tmZoasNr4rU,6,-1.79,negative,negative
tmZoasNr4rU,7,-1.97,negative,negative
tmZoasNr4rU,8,0.65,positive,slightly positive
tmZoasNr4rU,9,0.95,positive,slightly positive
tmZoasNr4rU,10,0.23,positive,Neutral
tmZoasNr4rU,11,-1.95,negative,negative
tmZoasNr4rU,12,-0.46,negative,slightly negative
tmZoasNr4rU,13,-1.39,negative,negative
tmZoasNr4rU,14,-0.17,negative,Neutral
tmZoasNr4rU,15,-0.73,negative,slightly negative
tmZoasNr4rU,16,-0.36,negative,Neutral
tmZoasNr4rU,17,-1.14,negative,slightly negative
tmZoasNr4rU,18,0.82,positive,slightly positive
tmZoasNr4rU,19,-0.26,negative,Neutral
v0zCBqDeKcE,0,2.09,positive,positive
v0zCBqDeKcE,1,1.77,positive,positive
v0zCBqDeKcE,2,-1.06,negative,slightly negative
v0zCBqDeKcE,3,-1.2,negative,slightly negative
v0zCBqDeKcE,4,1.83,positive,positive
v0zCBqDeKcE,5,-0.06,negative,Neutral
v0zCBqDeKcE,6,-0.43,negative,slightly negative
v0zCBqDeKcE,7,1.47,positive,positive
v0zCBqDeKcE,8,1.98,positive,positive
v0zCBqDeKcE,9,1.84,positive,positive
v0zCBqDeKcE,10,0.91,positive,slightly positive
v0zCBqDeKcE,11,-0.8,negative,slightly negative
v0zCBqDeKcE,12,-0.04,negative,Neutral
v0zCBqDeKcE,13,2.11,positive,positive
v0zCBqDeKcE,14,2.08,positive,positive
v0zCBqDeKcE,15,0.31,positive,Neutral
vvZ4IcEtiZc,0,2.24,positive,very positive
vvZ4IcEtiZc,1,2.64,positive,very positive
vvZ4IcEtiZc,2,-1.63,negative,negative
vvZ4IcEtiZc,3,2.19,positive,very positive
vvZ4IcEtiZc,4,2.23,positive,very positive
vvZ4IcEtiZc,5,2.03,positive,positive
vvZ4IcEtiZc,6,-1.41,negative,negative
vvZ4IcEtiZc,7,1.37,positive,positive
vvZ4IcEtiZc,8,0.59,positive,slightly positive
