Video_id,Segment_id,Pred,Pred_binary,Pred_7
lXPQBPVc5Cw,21,2.41,positive,very positive
lXPQBPVc5Cw,22,-0.59,negative,slightly negative
lXPQBPVc5Cw,23,-1.75,negative,negative
lXPQBPVc5Cw,24,-1.17,negative,slightly negative
lXPQBPVc5Cw,25,-1.99,negative,negative
lXPQBPVc5Cw,26,-1.84,negative,negative
lXPQBPVc5Cw,27,1.87,positive,positive
lXPQBPVc5Cw,28,-0.91,negative,slightly negative
nbWiPyCm4g0,0,1.32,positive,positive
nbWiPyCm4g0,1,0.19,positive,Neutral
nbWiPyCm4g0,2,-0.76,negative,slightly negative
nbWiPyCm4g0,3,-0.49,negative,slightly negative
nbWiPyCm4g0,4,-0.92,negative,slightly negative
nbWiPyCm4g0,5,-0.56,negative,slightly negative
nbWiPyCm4g0,6,-0.69,negative,slightly negative
nbWiPyCm4g0,7,-1.36,negative,negative
nbWiPyCm4g0,8,-0.4,negative,Neutral
nbWiPyCm4g0,9,2.03,positive,positive
nzpVDcQ0ywM,0,1.08,positive,slightly positive
nzpVDcQ0ywM,1,-0.23,negative,Neutral
nzpVDcQ0ywM,2,2.42,positive,very positive
nzpVDcQ0ywM,3,-1.21,negative,slightly negative
nzpVDcQ0ywM,4,-0.62,negative,slightly negative
nzpVDcQ0ywM,5,-1.6,negative,negative
nzpVDcQ0ywM,6,-1.37,negative,negative
nzpVDcQ0ywM,7,2.35,positive,very positive
nzpVDcQ0ywM,8,-1.19,negative,slightly negative
nzpVDcQ0ywM,9,-0.17,negative,Neutral
nzpVDcQ0ywM,10,-1.09,negative,slightly negative
nzpVDcQ0ywM,11,-0.53,negative,slightly negative
nzpVDcQ0ywM,12,0.33,positive,Neutral
nzpVDcQ0ywM,13,0.27,positive,Neutral
nzpVDcQ0ywM,14,0.87,positive,slightly positive
nzpVDcQ0ywM,15,1.67,positive,positive
nzpVDcQ0ywM,16,1.32,positive,positive
nzpVDcQ0ywM,17,1.79,positive,positive
nzpVDcQ0ywM,18,0.97,positive,slightly positive
nzpVDcQ0ywM,19,0.66,positive,slightly positive
nzpVDcQ0ywM,20,-1.13,negative,slightly negative
nzpVDcQ0ywM,21,2.24,positive,very positive
nzpVDcQ0ywM,22,2.42,positive,very positive
nzpVDcQ0ywM,23,1.68,positive,positive
ob23OKe5a9Q,0,1.99,positive,positive
ob23OKe5a9Q,1,1.06,positive,slightly positive
ob23OKe5a9Q,2,-1.57,negative,negative
ob23OKe5a9Q,3,-1.14,negative,slightly negative
ob23OKe5a9Q,4,-1.49,negative,negative
ob23OKe5a9Q,5,-1.07,negative,slightly negative
ob23OKe5a9Q,6,2.17,positive,very positive
ob23OKe5a9Q,7,2.2,positive,very positive
ob23OKe5a9Q,8,-2.03,negative,negative
ob23OKe5a9Q,9,1.66,positive,positive
ob23OKe5a9Q,10,2.22,positive,very positive
ob23OKe5a9Q,11,2.07,positive,positive
ob23OKe5a9Q,12,0.37,positive,Neutral
ob23OKe5a9Q,13,0.99,positive,slightly positive
pLTX3ipuDJI,0,0.41,positive,Neutral
pLTX3ipuDJI,1,0.63,positive,slightly positive
pLTX3ipuDJI,2,-0.46,negative,slightly negative
pLTX3ipuDJI,3,-0.62,negative,slightly negative
pLTX3ipuDJI,4,-1.09,negative,slightly negative
pLTX3ipuDJI,5,0.52,positive,slightly positive
pLTX3ipuDJI,6,0.86,positive,slightly positive
pLTX3ipuDJI,7,-1.94,negative,negative
pLTX3ipuDJI,8,0.19,positive,Neutral
pLTX3ipuDJI,9,-1.13,negative,slightly negative
pLTX3ipuDJI,10,-1.76,negative,negative
pLTX3ipuDJI,11,0.81,positive,slightly positive
pLTX3ipuDJI,12,-0.39,negative,Neutral
pLTX3ipuDJI,13,-1.58,negative,negative
pLTX3ipuDJI,14,-1.05,negative,slightly negative
pLTX3ipuDJI,15,-0.11,negative,Neutral
phBUpBr1hSo,0,2.49,positive,very positive
phBUpBr1hSo,1,1.06,positive,slightly positive
phBUpBr1hSo,2,2.53,positive,very positive
phBUpBr1hSo,3,-0.76,negative,slightly negative
phBUpBr1hSo,4,-1.62,negative,negative
phBUpBr1hSo,5,1.16,positive,slightly positive
phBUpBr1hSo,6,-0.09,negative,Neutral
phBUpBr1hSo,7,-1.72,negative,negative
phBUpBr1hSo,8,0.74,positive,slightly positive
phBUpBr1hSo,9,-0.96,negative,slightly negative
phBUpBr1hSo,10,1.83,positive,positive
phBUpBr1hSo,11,-0.08,negative,Neutral
phBUpBr1hSo,12,1.13,positive,slightly positive
phBUpBr1hSo,13,-0.97,negative,slightly negative
phBUpBr1hSo,14,-0.4,negative,Neutral
phBUpBr1hSo,15,0.01,positive,Neutral
phBUpBr1hSo,16,2.23,positive,very positive
phBUpBr1hSo,17,0.65,positive,slightly positive
phBUpBr1hSo,18,0.98,positive,slightly positive
phBUpBr1hSo,19,1.68,positive,positive
phBUpBr1hSo,20,1.68,positive,positive
rnaNMUZpvvg,0,-2.05,negative,negative
rnaNMUZpvvg,1,1.83,positive,positive
rnaNMUZpvvg,2,-0.07,negative,Neutral
rnaNMUZpvvg,3,-2.02,negative,negative
rnaNMUZpvvg,4,-1.48,negative,negative
rnaNMUZpvvg,5,-1.23,negative,slightly negative
rnaNMUZpvvg,6,-0.15,negative,Neutral
rnaNMUZpvvg,7,-2.19,negative,very negative
rnaNMUZpvvg,8,-1.69,negative,negative
rnaNMUZpvvg,9,-1.47,negative,negative
rnaNMUZpvvg,10,-1.8,negative,negative
rnaNMUZpvvg,11,0.37,positive,Neutral
rnaNMUZpvvg,12,-1.68,negative,negative
rnaNMUZpvvg,13,-1.4,negative,negative
rnaNMUZpvvg,14,-1.13,negative,slightly negative
rnaNMUZpvvg,15,-1.48,negative,negative
rnaNMUZpvvg,16,-1.13,negative,slightly negative
rnaNMUZpvvg,17,-1.76,negative,negative
rnaNMUZpvvg,18,-1.22,negative,slightly negative
rnaNMUZpvvg,19,2.13,positive,positive
rnaNMUZpvvg,20,-1.65,negative,negative
rnaNMUZpvvg,21,-1.48,negative,negative
tIrG4oNLFzE,0,2.13,positive,positive
tIrG4oNLFzE,1,1.97,positive,positive
tIrG4oNLFzE,2,1.88,positive,positive
tIrG4oNLFzE,3,-0.43,negative,slightly negative
tIrG4oNLFzE,4,-0.81,negative,slightly negative
tIrG4oNLFzE,5,0.71,positive,slightly positive
tIrG4oNLFzE,6,-1.29,negative,negative
tIrG4oNLFzE,7,-1.18,negative,slightly negative
tIrG4oNLFzE,8,0.25,positive,Neutral
tIrG4oNLFzE,9,-1.14,negative,slightly negative
tIrG4oNLFzE,10,-0.66,negative,slightly negative
tIrG4oNLFzE,11,-2.42,negative,very negative
tIrG4oNLFzE,12,0.05,positive,Neutral
tIrG4oNLFzE,13,-1.48,negative,negative
tIrG4oNLFzE,14,1.45,positive,positive
tIrG4oNLFzE,15,-1.01,negative,slightly negative
tIrG4oNLFzE,16,0.33,positive,Neutral
tIrG4oNLFzE,17,-2.11,negative,negative
tStelxIAHjw,0,0.41,positive,Neutral
tStelxIAHjw,1,-1.91,negative,negative
tStelxIAHjw,2,0.61,positive,slightly positive
tStelxIAHjw,3,-2.01,negative,negative
tStelxIAHjw,4,-1.74,negative,negative
tStelxIAHjw,5,1.5,positive,positive
tStelxIAHjw,6,1.25,positive,slightly positive
tStelxIAHjw,7,-1.29,negative,negative
tStelxIAHjw,8,-0.45,negative,slightly negative
tStelxIAHjw,9,-0.01,negative,Neutral
tStelxIAHjw,10,-2.1,negative,negative
tStelxIAHjw,11,-0.56,negative,slightly negative
tStelxIAHjw,12,1.2,positive,slightly positive
tStelxIAHjw,13,-1.72,negative,negative
tStelxIAHjw,14,1.68,positive,positive
tStelxIAHjw,15,1.74,positive,positive
tmZoasNr4rU,0,0.71,positive,slightly positive
tmZoasNr4rU,1,-2.04,negative,negative
tmZoasNr4rU,2,-1.81,negative,negative
tmZoasNr4rU,3,-0.58,negative,slightly negative
tmZoasNr4rU,4,-0.99,negative,slightly negative
tmZoasNr4rU,5,-1.23,negative,slightly negative
tmZoasNr4rU,6,-0.16,negative,Neutral
tmZoasNr4rU,7,-1.78,negative,negative
tmZoasNr4rU,8,-0.33,negative,Neutral
tmZoasNr4rU,9,0.53,positive,slightly positive
tmZoasNr4rU,10,-0.07,negative,Neutral
tmZoasNr4rU,11,-1.87,negative,negative
tmZoasNr4rU,12,-1.04,negative,slightly negative
tmZoasNr4rU,13,-1.37,negative,negative
tmZoasNr4rU,14,-0.85,negative,slightly negative
tmZoasNr4rU,15,-0.38,negative,Neutral
tmZoasNr4rU,16,-0.11,negative,Neutral
tmZoasNr4rU,17,-0.44,negative,slightly negative
tmZoasNr4rU,18,1.13,positive,slightly positive
tmZoasNr4rU,19,-0.84,negative,slightly negative
v0zCBqDeKcE,0,0.73,positive,slightly positive
v0zCBqDeKcE,1,1.76,positive,positive
v0zCBqDeKcE,2,-0.48,negative,slightly negative
v0zCBqDeKcE,3,-0.51,negative,slightly negative
v0zCBqDeKcE,4,2.15,positive,very positive
v0zCBqDeKcE,5,2.04,positive,positive
v0zCBqDeKcE,6,-0.07,negative,Neutral
v0zCBqDeKcE,7,1.53,positive,positive
v0zCBqDeKcE,8,2.14,positive,positive
v0zCBqDeKcE,9,0.93,positive,slightly positive
v0zCBqDeKcE,10,1.96,positive,positive
v0zCBqDeKcE,11,-0.49,negative,slightly negative
v0zCBqDeKcE,12,0.34,positive,Neutral
v0zCBqDeKcE,13,1.86,positive,positive
v0zCBqDeKcE,14,1.97,positive,positive
v0zCBqDeKcE,15,-0.1,negative,Neutral
vvZ4IcEtiZc,0,2.14,positive,very positive
vvZ4IcEtiZc,1,2.43,positive,very positive
vvZ4IcEtiZc,2,-0.79,negative,slightly negative
