Video_id,Segment_id,Pred,Pred_binary,Pred_7
cW1FSBF59ik,10,-1.27,negative,slightly negative
cW1FSBF59ik,11,0.34,positive,Neutral
cW1FSBF59ik,12,0.85,positive,slightly positive
cW1FSBF59ik,13,-0.19,negative,Neutral
cW1FSBF59ik,14,-0.64,negative,slightly negative
cW1FSBF59ik,15,2.33,positive,very positive
cW1FSBF59ik,16,2.43,positive,very positive
cW1FSBF59ik,17,2.53,positive,very positive
cW1FSBF59ik,18,0.51,positive,slightly positive
cW1FSBF59ik,19,2.44,positive,very positive
cW1FSBF59ik,20,2.29,positive,very positive
cW1FSBF59ik,21,0.72,positive,slightly positive
cW1FSBF59ik,22,2.36,positive,very positive
cW1FSBF59ik,23,0.34,positive,Neutral
cXypl4FnoZo,0,-0.12,negative,Neutral
cXypl4FnoZo,1,1.82,positive,positive
cXypl4FnoZo,2,2.09,positive,positive
cXypl4FnoZo,3,-0.09,negative,Neutral
cXypl4FnoZo,4,1.92,positive,positive
cXypl4FnoZo,5,0.28,positive,Neutral
cXypl4FnoZo,6,1.06,positive,slightly positive
cXypl4FnoZo,7,1.85,positive,positive
cXypl4FnoZo,8,1.81,positive,positive
cXypl4FnoZo,9,2.37,positive,very positive
cXypl4FnoZo,10,-0.37,negative,Neutral
cXypl4FnoZo,11,2.11,positive,positive
cXypl4FnoZo,12,-1.03,negative,slightly negative
cXypl4FnoZo,13,0.72,positive,slightly positive
cXypl4FnoZo,14,0.07,positive,Neutral
cXypl4FnoZo,15,-0.91,negative,slightly negative
cXypl4FnoZo,16,-0.13,negative,Neutral
cXypl4FnoZo,17,-0.84,negative,slightly negative
cXypl4FnoZo,18,0.72,positive,slightly positive
cXypl4FnoZo,19,0.74,positive,slightly positive
cXypl4FnoZo,20,0.16,positive,Neutral
cXypl4FnoZo,21,0.75,positive,slightly positive
cXypl4FnoZo,22,0.11,positive,Neutral
cXypl4FnoZo,23,-0.72,negative,slightly negative
cXypl4FnoZo,24,0.67,positive,slightly positive
cXypl4FnoZo,25,1.26,positive,slightly positive
cXypl4FnoZo,26,0.94,positive,slightly positive
cXypl4FnoZo,27,-1.1,negative,slightly negative
cXypl4FnoZo,28,-0.93,negative,slightly negative
d3_k5Xpfmik,0,1.87,positive,positive
d3_k5Xpfmik,1,-0.34,negative,Neutral
d3_k5Xpfmik,2,1.78,positive,positive
d3_k5Xpfmik,3,0.22,positive,Neutral
d3_k5Xpfmik,4,0.27,positive,Neutral
d3_k5Xpfmik,5,2.24,positive,very positive
d3_k5Xpfmik,6,0.71,positive,slightly positive
d3_k5Xpfmik,7,2.25,positive,very positive
d3_k5Xpfmik,8,1.61,positive,positive
d3_k5Xpfmik,9,0.71,positive,slightly positive
d3_k5Xpfmik,10,2.46,positive,very positive
d3_k5Xpfmik,11,2.28,positive,very positive
d3_k5Xpfmik,12,1.76,positive,positive
d3_k5Xpfmik,13,0.22,positive,Neutral
d3_k5Xpfmik,14,2.14,positive,positive
d3_k5Xpfmik,15,2.13,positive,positive
d3_k5Xpfmik,16,1.17,positive,slightly positive
d3_k5Xpfmik,17,0.25,positive,Neutral
d3_k5Xpfmik,18,2.03,positive,positive
d6hH302o4v8,0,-1.86,negative,negative
d6hH302o4v8,1,-0.79,negative,slightly negative
d6hH302o4v8,2,0.84,positive,slightly positive
d6hH302o4v8,3,-1.09,negative,slightly negative
d6hH302o4v8,4,-1.21,negative,slightly negative
d6hH302o4v8,5,-0.78,negative,slightly negative
d6hH302o4v8,6,-0.04,negative,Neutral
d6hH302o4v8,7,-1.36,negative,negative
d6hH302o4v8,8,-1.15,negative,slightly negative
d6hH302o4v8,9,-0.66,negative,slightly negative
d6hH302o4v8,10,0.37,positive,Neutral
d6hH302o4v8,11,1.82,positive,positive
d6hH302o4v8,12,-1.6,negative,negative
d6hH302o4v8,13,-1.46,negative,negative
d6hH302o4v8,14,-1.23,negative,slightly negative
d6hH302o4v8,15,-1.46,negative,negative
d6hH302o4v8,16,-1.37,negative,negative
d6hH302o4v8,17,-1.33,negative,negative
d6hH302o4v8,18,-1.48,negative,negative
d6hH302o4v8,19,0.38,positive,Neutral
d6hH302o4v8,20,-1.75,negative,negative
d6hH302o4v8,21,-1.38,negative,negative
d6hH302o4v8,22,-1.11,negative,slightly negative
d6hH302o4v8,23,-1.69,negative,negative
d6hH302o4v8,24,-1.09,negative,slightly negative
d6hH302o4v8,25,-1.19,negative,slightly negative
d6hH302o4v8,26,-1.46,negative,negative
d6hH302o4v8,27,0.62,positive,slightly positive
d6hH302o4v8,28,-0.27,negative,Neutral
d6hH302o4v8,29,-1.76,negative,negative
d6hH302o4v8,30,-0.19,negative,Neutral
d6hH302o4v8,31,1.17,positive,slightly positive
d6hH302o4v8,32,-1.78,negative,negative
d6hH302o4v8,33,-1.46,negative,negative
d6hH302o4v8,34,-0.64,negative,slightly negative
d6hH302o4v8,35,-1.6,negative,negative
d6hH302o4v8,36,-1.35,negative,negative
d6hH302o4v8,37,-0.8,negative,slightly negative
d6hH302o4v8,38,-1.6,negative,negative
d6hH302o4v8,39,-1.38,negative,negative
d6hH302o4v8,40,-1.24,negative,slightly negative
d6hH302o4v8,41,-1.2,negative,slightly negative
d6hH302o4v8,42,1.94,positive,positive
dq3Nf_lMPnE,0,1.04,positive,slightly positive
dq3Nf_lMPnE,1,0.34,positive,Neutral
dq3Nf_lMPnE,2,-1.07,negative,slightly negative
dq3Nf_lMPnE,3,1.61,positive,positive
dq3Nf_lMPnE,4,-0.26,negative,Neutral
dq3Nf_lMPnE,5,0.23,positive,Neutral
dq3Nf_lMPnE,6,-1.41,negative,negative
dq3Nf_lMPnE,7,0.44,positive,slightly positive
dq3Nf_lMPnE,8,-0.36,negative,Neutral
dq3Nf_lMPnE,9,1.69,positive,positive
dq3Nf_lMPnE,10,0.77,positive,slightly positive
dq3Nf_lMPnE,11,0.93,positive,slightly positive
dq3Nf_lMPnE,12,1.9,positive,positive
dq3Nf_lMPnE,13,1.01,positive,slightly positive
dq3Nf_lMPnE,14,1.96,positive,positive
etzxEpPuc6I,0,-0.42,negative,Neutral
etzxEpPuc6I,1,0.45,positive,slightly positive
etzxEpPuc6I,2,-1.42,negative,negative
etzxEpPuc6I,3,1.23,positive,slightly positive
etzxEpPuc6I,4,1.06,positive,slightly positive
etzxEpPuc6I,5,0.51,positive,slightly positive
etzxEpPuc6I,6,-0.98,negative,slightly negative
etzxEpPuc6I,7,-1.13,negative,slightly negative
etzxEpPuc6I,8,-1.53,negative,negative
etzxEpPuc6I,9,-1.31,negative,negative
etzxEpPuc6I,10,-0.36,negative,Neutral
etzxEpPuc6I,11,0.33,positive,Neutral
etzxEpPuc6I,12,-0.1,negative,Neutral
etzxEpPuc6I,13,-1.17,negative,slightly negative
etzxEpPuc6I,14,-0.6,negative,slightly negative
etzxEpPuc6I,15,-1.66,negative,negative
etzxEpPuc6I,16,-0.3,negative,Neutral
etzxEpPuc6I,17,1.38,positive,positive
etzxEpPuc6I,18,-0.44,negative,slightly negative
f9O3YtZ2VfI,0,-1.19,negative,slightly negative
f9O3YtZ2VfI,1,1.81,positive,positive
f9O3YtZ2VfI,2,0.5,positive,slightly positive
f9O3YtZ2VfI,3,-1.37,negative,negative
f9O3YtZ2VfI,4,-0.94,negative,slightly negative
f9O3YtZ2VfI,5,-0.31,negative,Neutral
f9O3YtZ2VfI,6,-0.76,negative,slightly negative
f9O3YtZ2VfI,7,-0.72,negative,slightly negative
f9O3YtZ2VfI,8,-1.14,negative,slightly negative
f9O3YtZ2VfI,9,-1.41,negative,negative
f9O3YtZ2VfI,10,-1.17,negative,slightly negative
f9O3YtZ2VfI,11,-1.09,negative,slightly negative
f9O3YtZ2VfI,12,-0.41,negative,Neutral
f9O3YtZ2VfI,13,1.31,positive,positive
f9O3YtZ2VfI,14,-0.03,negative,Neutral
f9O3YtZ2VfI,15,1.87,positive,positive
f9O3YtZ2VfI,16,1.17,positive,slightly positive
f9O3YtZ2VfI,17,-0.13,negative,Neutral
f9O3YtZ2VfI,18,-1.02,negative,slightly negative
f9O3YtZ2VfI,19,0.41,positive,Neutral
f9O3YtZ2VfI,20,2.21,positive,very positive
f9O3YtZ2VfI,21,1.44,positive,positive
f9O3YtZ2VfI,22,1.78,positive,positive
f9O3YtZ2VfI,23,0.81,positive,slightly positive
f9O3YtZ2VfI,24,-1.89,negative,negative
f9O3YtZ2VfI,25,2.04,positive,positive
f9O3YtZ2VfI,26,1.99,positive,positive
f9O3YtZ2VfI,27,2.02,positive,positive
f9O3YtZ2VfI,28,0.55,positive,slightly positive
f9O3YtZ2VfI,29,-0.39,negative,Neutral
f_pcplsH_V0,0,1.67,positive,positive
f_pcplsH_V0,1,1.03,positive,slightly positive
f_pcplsH_V0,2,0.18,positive,Neutral
f_pcplsH_V0,3,-0.01,negative,Neutral
f_pcplsH_V0,4,1.47,positive,positive
f_pcplsH_V0,5,1.97,positive,positive
f_pcplsH_V0,6,-0.93,negative,slightly negative
f_pcplsH_V0,7,0.31,positive,Neutral
f_pcplsH_V0,8,-0.71,negative,slightly negative
f_pcplsH_V0,9,1.37,positive,positive
f_pcplsH_V0,10,-1.23,negative,slightly negative
f_pcplsH_V0,11,-1.23,negative,slightly negative
f_pcplsH_V0,12,1.55,positive,positive
f_pcplsH_V0,13,0.09,positive,Neutral
f_pcplsH_V0,14,-1.11,negative,slightly negative
fvVhgmXxadc,0,0.91,positive,slightly positive
fvVhgmXxadc,1,-0.64,negative,slightly negative
fvVhgmXxadc,2,0.12,positive,Neutral
fvVhgmXxadc,3,-1.23,negative,slightly negative
fvVhgmXxadc,4,0.27,positive,Neutral
fvVhgmXxadc,5,-0.6,negative,slightly negative
fvVhgmXxadc,6,-0.87,negative,slightly negative
fvVhgmXxadc,7,-1.32,negative,negative
fvVhgmXxadc,8,0.46,positive,slightly positive
fvVhgmXxadc,9,0.18,positive,Neutral
fvVhgmXxadc,10,0.28,positive,Neutral
fvVhgmXxadc,11,0.78,positive,slightly positive
fvVhgmXxadc,12,0.85,positive,slightly positive
fvVhgmXxadc,13,0.34,positive,Neutral
iiK8YX8oH1E,0,1.73,positive,positive
iiK8YX8oH1E,1,1.91,positive,positive
iiK8YX8oH1E,2,0.32,positive,Neutral
iiK8YX8oH1E,3,-0.5,negative,slightly negative
iiK8YX8oH1E,4,0.03,positive,Neutral
iiK8YX8oH1E,5,1.54,positive,positive
iiK8YX8oH1E,6,-1.08,negative,slightly negative
iiK8YX8oH1E,7,0.24,positive,Neutral
iiK8YX8oH1E,8,1.42,positive,positive
iiK8YX8oH1E,9,-0.16,negative,Neutral
iiK8YX8oH1E,10,0.87,positive,slightly positive
iiK8YX8oH1E,11,1.9,positive,positive
iiK8YX8oH1E,12,-1.18,negative,slightly negative
iiK8YX8oH1E,13,-0.54,negative,slightly negative
iiK8YX8oH1E,14,1.29,positive,positive
iiK8YX8oH1E,15,-0.08,negative,Neutral
iiK8YX8oH1E,16,2.15,positive,very positive
iiK8YX8oH1E,17,1.39,positive,positive
jUzDDGyPkXU,0,2.57,positive,very positive
jUzDDGyPkXU,1,2.2,positive,very positive
jUzDDGyPkXU,2,1.67,positive,positive
jUzDDGyPkXU,3,1.52,positive,positive
jUzDDGyPkXU,4,-1.48,negative,negative
jUzDDGyPkXU,5,-0.88,negative,slightly negative
jUzDDGyPkXU,6,-0.71,negative,slightly negative
jUzDDGyPkXU,7,2.29,positive,very positive
jUzDDGyPkXU,8,2.43,positive,very positive
jUzDDGyPkXU,9,2.23,positive,very positive
jUzDDGyPkXU,10,2.07,positive,positive
jUzDDGyPkXU,11,0.76,positive,slightly positive
jUzDDGyPkXU,12,-0.1,negative,Neutral
jUzDDGyPkXU,13,1.56,positive,positive
jUzDDGyPkXU,14,0.57,positive,slightly positive
jUzDDGyPkXU,15,1.91,positive,positive
jUzDDGyPkXU,16,-1.66,negative,negative
jUzDDGyPkXU,17,-1.82,negative,negative
jUzDDGyPkXU,18,-0.9,negative,slightly negative
jUzDDGyPkXU,19,-1.64,negative,negative
jUzDDGyPkXU,20,1.59,positive,positive
jUzDDGyPkXU,21,-0.92,negative,slightly negative
jUzDDGyPkXU,22,1.18,positive,slightly positive
jUzDDGyPkXU,23,-0.94,negative,slightly negative
jUzDDGyPkXU,24,-1.41,negative,negative
jUzDDGyPkXU,25,-1.24,negative,slightly negative
jUzDDGyPkXU,26,-1.52,negative,negative
k5Y_838nuGo,0,-1.01,negative,slightly negative
k5Y_838nuGo,1,0.63,positive,slightly positive
k5Y_838nuGo,2,1.98,positive,positive
k5Y_838nuGo,3,1.69,positive,positive
k5Y_838nuGo,4,-0.78,negative,slightly negative
k5Y_838nuGo,5,2.14,positive,very positive
k5Y_838nuGo,6,-1.22,negative,slightly negative
k5Y_838nuGo,7,-1.06,negative,slightly negative
k5Y_838nuGo,8,2.06,positive,positive
k5Y_838nuGo,9,1.61,positive,positive
k5Y_838nuGo,10,1.73,positive,positive
k5Y_838nuGo,11,1.26,positive,slightly positive
k5Y_838nuGo,12,-0.11,negative,Neutral
k5Y_838nuGo,13,0.58,positive,slightly positive
k5Y_838nuGo,14,1.94,positive,positive
k5Y_838nuGo,15,0.39,positive,Neutral
k5Y_838nuGo,16,1.26,positive,slightly positive
k5Y_838nuGo,17,1.26,positive,slightly positive
k5Y_838nuGo,18,0.69,positive,slightly positive
k5Y_838nuGo,19,0.6,positive,slightly positive
k5Y_838nuGo,20,-0.88,negative,slightly negative
k5Y_838nuGo,21,0.61,positive,slightly positive
k5Y_838nuGo,22,0.77,positive,slightly positive
k5Y_838nuGo,23,1.04,positive,slightly positive
k5Y_838nuGo,24,0.3,positive,Neutral
k5Y_838nuGo,25,-1.03,negative,slightly negative
k5Y_838nuGo,26,-0.38,negative,Neutral
k5Y_838nuGo,27,1.37,positive,positive
k5Y_838nuGo,28,-0.15,negative,Neutral
k5Y_838nuGo,29,1.72,positive,positive
k5Y_838nuGo,30,-0.91,negative,slightly negative
lXPQBPVc5Cw,0,1.34,positive,positive
lXPQBPVc5Cw,1,-1.31,negative,negative
lXPQBPVc5Cw,2,-1.8,negative,negative
lXPQBPVc5Cw,3,-0.99,negative,slightly negative
lXPQBPVc5Cw,4,0.6,positive,slightly positive
lXPQBPVc5Cw,5,-1.25,negative,slightly negative
lXPQBPVc5Cw,6,-1.24,negative,slightly negative
lXPQBPVc5Cw,7,2.48,positive,very positive
lXPQBPVc5Cw,8,-1.27,negative,slightly negative
lXPQBPVc5Cw,9,0.08,positive,Neutral
lXPQBPVc5Cw,10,-0.71,negative,slightly negative
lXPQBPVc5Cw,11,-1.65,negative,negative
lXPQBPVc5Cw,12,2.12,positive,positive
lXPQBPVc5Cw,13,-1.81,negative,negative
lXPQBPVc5Cw,14,-1.92,negative,negative
lXPQBPVc5Cw,15,-1.5,negative,negative
lXPQBPVc5Cw,16,0.49,positive,slightly positive
lXPQBPVc5Cw,17,-0.83,negative,slightly negative
lXPQBPVc5Cw,18,-1.54,negative,negative
lXPQBPVc5Cw,19,-1.49,negative,negative
lXPQBPVc5Cw,20,1.78,positive,positive
lXPQBPVc5Cw,21,2.27,positive,very positive
lXPQBPVc5Cw,22,-0.05,negative,Neutral
lXPQBPVc5Cw,23,-1.43,negative,negative
lXPQBPVc5Cw,24,-0.75,negative,slightly negative
lXPQBPVc5Cw,25,-1.32,negative,negative
lXPQBPVc5Cw,26,-1.02,negative,slightly negative
lXPQBPVc5Cw,27,1.53,positive,positive
lXPQBPVc5Cw,28,-0.21,negative,Neutral
nbWiPyCm4g0,0,1.48,positive,positive
nbWiPyCm4g0,1,0.93,positive,slightly positive
nbWiPyCm4g0,2,0.57,positive,slightly positive
nbWiPyCm4g0,3,1.0,positive,slightly positive
nbWiPyCm4g0,4,0.9,positive,slightly positive
nbWiPyCm4g0,5,0.06,positive,Neutral
nbWiPyCm4g0,6,-0.67,negative,slightly negative
nbWiPyCm4g0,7,-1.35,negative,negative
nbWiPyCm4g0,8,-0.97,negative,slightly negative
nbWiPyCm4g0,9,2.02,positive,positive
nzpVDcQ0ywM,0,1.3,positive,positive
nzpVDcQ0ywM,1,0.39,positive,Neutral
nzpVDcQ0ywM,2,2.34,positive,very positive
nzpVDcQ0ywM,3,-1.11,negative,slightly negative
nzpVDcQ0ywM,4,0.27,positive,Neutral
nzpVDcQ0ywM,5,-1.24,negative,slightly negative
nzpVDcQ0ywM,6,-1.2,negative,slightly negative
nzpVDcQ0ywM,7,2.31,positive,very positive
nzpVDcQ0ywM,8,-0.94,negative,slightly negative
nzpVDcQ0ywM,9,0.52,positive,slightly positive
nzpVDcQ0ywM,10,0.87,positive,slightly positive
nzpVDcQ0ywM,11,-0.62,negative,slightly negative
nzpVDcQ0ywM,12,0.84,positive,slightly positive
nzpVDcQ0ywM,13,0.02,positive,Neutral
nzpVDcQ0ywM,14,1.01,positive,slightly positive
nzpVDcQ0ywM,15,1.64,positive,positive
nzpVDcQ0ywM,16,1.42,positive,positive
nzpVDcQ0ywM,17,2.03,positive,positive
nzpVDcQ0ywM,18,1.1,positive,slightly positive
nzpVDcQ0ywM,19,1.16,positive,slightly positive
nzpVDcQ0ywM,20,-0.87,negative,slightly negative
nzpVDcQ0ywM,21,2.09,positive,positive
nzpVDcQ0ywM,22,1.98,positive,positive
nzpVDcQ0ywM,23,1.57,positive,positive
ob23OKe5a9Q,0,2.37,positive,very positive
ob23OKe5a9Q,1,0.94,positive,slightly positive
ob23OKe5a9Q,2,-0.96,negative,slightly negative
ob23OKe5a9Q,3,-1.06,negative,slightly negative
ob23OKe5a9Q,4,-1.38,negative,negative
ob23OKe5a9Q,5,-0.99,negative,slightly negative
ob23OKe5a9Q,6,2.41,positive,very positive
ob23OKe5a9Q,7,1.99,positive,positive
ob23OKe5a9Q,8,-1.36,negative,negative
ob23OKe5a9Q,9,2.05,positive,positive
ob23OKe5a9Q,10,2.36,positive,very positive
ob23OKe5a9Q,11,2.56,positive,very positive
ob23OKe5a9Q,12,-0.83,negative,slightly negative
ob23OKe5a9Q,13,1.77,positive,positive
pLTX3ipuDJI,0,-0.81,negative,slightly negative
pLTX3ipuDJI,1,1.39,positive,positive
pLTX3ipuDJI,2,0.57,positive,slightly positive
pLTX3ipuDJI,3,1.77,positive,positive
pLTX3ipuDJI,4,-0.89,negative,slightly negative
pLTX3ipuDJI,5,-0.97,negative,slightly negative
pLTX3ipuDJI,6,0.88,positive,slightly positive
pLTX3ipuDJI,7,-1.45,negative,negative
pLTX3ipuDJI,8,0.89,positive,slightly positive
pLTX3ipuDJI,9,-0.8,negative,slightly negative
pLTX3ipuDJI,10,-1.03,negative,slightly negative
pLTX3ipuDJI,11,0.96,positive,slightly positive
pLTX3ipuDJI,12,0.67,positive,slightly positive
pLTX3ipuDJI,13,-0.59,negative,slightly negative
pLTX3ipuDJI,14,0.89,positive,slightly positive
pLTX3ipuDJI,15,0.44,positive,slightly positive
phBUpBr1hSo,0,2.14,positive,very positive
phBUpBr1hSo,1,1.58,positive,positive
phBUpBr1hSo,2,1.95,positive,positive
phBUpBr1hSo,3,-1.09,negative,slightly negative
phBUpBr1hSo,4,-0.75,negative,slightly negative
phBUpBr1hSo,5,1.02,positive,slightly positive
phBUpBr1hSo,6,0.76,positive,slightly positive
phBUpBr1hSo,7,-1.32,negative,negative
phBUpBr1hSo,8,-0.23,negative,Neutral
phBUpBr1hSo,9,-0.89,negative,slightly negative
phBUpBr1hSo,10,2.45,positive,very positive
phBUpBr1hSo,11,1.48,positive,positive
phBUpBr1hSo,12,1.25,positive,slightly positive
phBUpBr1hSo,13,-0.3,negative,Neutral
phBUpBr1hSo,14,0.43,positive,Neutral
phBUpBr1hSo,15,0.66,positive,slightly positive
phBUpBr1hSo,16,2.24,positive,very positive
phBUpBr1hSo,17,0.99,positive,slightly positive
phBUpBr1hSo,18,1.7,positive,positive
phBUpBr1hSo,19,-0.83,negative,slightly negative
phBUpBr1hSo,20,1.85,positive,positive
rnaNMUZpvvg,0,-1.6,negative,negative
rnaNMUZpvvg,1,1.72,positive,positive
rnaNMUZpvvg,2,-0.93,negative,slightly negative
rnaNMUZpvvg,3,-1.53,negative,negative
rnaNMUZpvvg,4,-0.97,negative,slightly negative
rnaNMUZpvvg,5,-1.25,negative,slightly negative
rnaNMUZpvvg,6,0.69,positive,slightly positive
rnaNMUZpvvg,7,-1.58,negative,negative
rnaNMUZpvvg,8,-0.85,negative,slightly negative
rnaNMUZpvvg,9,-0.81,negative,slightly negative
rnaNMUZpvvg,10,-1.35,negative,negative
rnaNMUZpvvg,11,1.12,positive,slightly positive
rnaNMUZpvvg,12,-1.62,negative,negative
rnaNMUZpvvg,13,-1.47,negative,negative
rnaNMUZpvvg,14,-0.82,negative,slightly negative
rnaNMUZpvvg,15,0.18,positive,Neutral
rnaNMUZpvvg,16,-0.83,negative,slightly negative
rnaNMUZpvvg,17,1.31,positive,positive
rnaNMUZpvvg,18,-0.65,negative,slightly negative
rnaNMUZpvvg,19,2.32,positive,very positive
rnaNMUZpvvg,20,-1.51,negative,negative
rnaNMUZpvvg,21,-0.78,negative,slightly negative
tIrG4oNLFzE,0,1.91,positive,positive
tIrG4oNLFzE,1,2.23,positive,very positive
tIrG4oNLFzE,2,2.04,positive,positive
tIrG4oNLFzE,3,0.6,positive,slightly positive
tIrG4oNLFzE,4,1.72,positive,positive
tIrG4oNLFzE,5,0.91,positive,slightly positive
tIrG4oNLFzE,6,-0.8,negative,slightly negative
tIrG4oNLFzE,7,-1.11,negative,slightly negative
tIrG4oNLFzE,8,1.08,positive,slightly positive
tIrG4oNLFzE,9,-0.14,negative,Neutral
tIrG4oNLFzE,10,0.39,positive,Neutral
tIrG4oNLFzE,11,-1.51,negative,negative
tIrG4oNLFzE,12,-1.16,negative,slightly negative
tIrG4oNLFzE,13,-1.03,negative,slightly negative
tIrG4oNLFzE,14,1.68,positive,positive
tIrG4oNLFzE,15,0.04,positive,Neutral
tIrG4oNLFzE,16,1.66,positive,positive
tIrG4oNLFzE,17,-1.52,negative,negative
tStelxIAHjw,0,1.18,positive,slightly positive
tStelxIAHjw,1,-1.32,negative,negative
tStelxIAHjw,2,1.51,positive,positive
tStelxIAHjw,3,-1.19,negative,slightly negative
tStelxIAHjw,4,-1.1,negative,slightly negative
tStelxIAHjw,5,1.93,positive,positive
tStelxIAHjw,6,2.01,positive,positive
tStelxIAHjw,7,-1.18,negative,slightly negative
tStelxIAHjw,8,-0.97,negative,slightly negative
tStelxIAHjw,9,0.62,positive,slightly positive
tStelxIAHjw,10,-1.81,negative,negative
tStelxIAHjw,11,-0.62,negative,slightly negative
tStelxIAHjw,12,1.93,positive,positive
tStelxIAHjw,13,-0.21,negative,Neutral
tStelxIAHjw,14,1.44,positive,positive
tStelxIAHjw,15,2.31,positive,very positive
tmZoasNr4rU,0,1.05,positive,slightly positive
tmZoasNr4rU,1,-1.52,negative,negative
tmZoasNr4rU,2,-1.52,negative,negative
tmZoasNr4rU,3,-0.36,negative,Neutral
tmZoasNr4rU,4,-0.71,negative,slightly negative
tmZoasNr4rU,5,-0.94,negative,slightly negative
tmZoasNr4rU,6,-0.8,negative,slightly negative
tmZoasNr4rU,7,-1.26,negative,slightly negative
tmZoasNr4rU,8,0.89,positive,slightly positive
tmZoasNr4rU,9,1.09,positive,slightly positive
tmZoasNr4rU,10,0.19,positive,Neutral
tmZoasNr4rU,11,-1.65,negative,negative
tmZoasNr4rU,12,0.59,positive,slightly positive
tmZoasNr4rU,13,-0.79,negative,slightly negative
tmZoasNr4rU,14,0.33,positive,Neutral
tmZoasNr4rU,15,-1.37,negative,negative
tmZoasNr4rU,16,0.14,positive,Neutral
tmZoasNr4rU,17,-0.41,negative,Neutral
tmZoasNr4rU,18,1.01,positive,slightly positive
tmZoasNr4rU,19,-0.36,negative,Neutral
v0zCBqDeKcE,0,2.06,positive,positive
v0zCBqDeKcE,1,0.67,positive,slightly positive
v0zCBqDeKcE,2,-1.46,negative,negative
v0zCBqDeKcE,3,-0.47,negative,slightly negative
v0zCBqDeKcE,4,2.21,positive,very positive
v0zCBqDeKcE,5,1.03,positive,slightly positive
v0zCBqDeKcE,6,0.28,positive,Neutral
v0zCBqDeKcE,7,1.99,positive,positive
v0zCBqDeKcE,8,1.94,positive,positive
v0zCBqDeKcE,9,1.81,positive,positive
v0zCBqDeKcE,10,1.47,positive,positive
v0zCBqDeKcE,11,-0.41,negative,Neutral
v0zCBqDeKcE,12,0.95,positive,slightly positive
v0zCBqDeKcE,13,2.44,positive,very positive
v0zCBqDeKcE,14,2.41,positive,very positive
v0zCBqDeKcE,15,1.62,positive,positive
vvZ4IcEtiZc,0,2.5,positive,very positive
vvZ4IcEtiZc,1,2.4,positive,very positive
